source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,item_code,item_name,category_name,super_category_name,average_price,opening_date,opening_qty,canonical_uom,opening_amt,purchase_qty,purchase_amt,stock_in_qty,stock_in_amt,consumption_qty,consumption_amt,source_yield_wastage_qty,source_yield_wastage_amt,stock_out_qty,stock_out_amt,stock_out_plus_consumption_qty,stock_out_plus_consumption_amt,wastage_qty,wastage_amt,reuse_qty,reuse_amt,return_qty,return_amt,closing_date,closing_qty,closing_amt,latest_physical_date,physical_qty,physical_amt,variance_qty,variance_amt,variance_percent,physical_gain_loss_qty,physical_gain_loss_amt,actual_consumption_qty,actual_consumption_amt,ideal_closing_qty,ideal_closing_amt,physical_adjusted_closing_qty,physical_adjusted_closing_amt,theoretical_qty,variance_value,leakage_value,low_consumption_qty,low_consumption_value
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,424.2,2026-02-01,17.6486,kg,7486.54,0.0,0.0,0.0,0.0,4.7406,2010.96,0,0,0.0,0.0,4.7406,2010.96,0.0,0.0,0,0,0.0,0.0,2026-02-28,12.908,5475.57,2026-02-28,12.908,5475.57,0.1246,52.86,2.7,0.0,0.0,4.7406,2010.96,13.0326,5528.43,12.908,5475.57,4.616,52.86,52.86,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING026,Banana,Produce,Raw Material,69.22,2026-02-01,208.1101,kg,14405.38,43.74,3027.68,0.0,0.0,5.8122,402.32,0,0,0.0,0.0,5.8122,402.32,0.0,0.0,0,0,0.0,0.0,2026-02-28,246.0379,17030.74,2026-02-28,246.0379,17030.74,0.1362,9.43,2.4,0.0,0.0,5.8122,402.32,246.1741,17040.17,246.0379,17030.74,5.676,9.43,9.43,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING027,Butter,Dairy,Raw Material,550.71,2026-02-01,125.3457,kg,69029.13,32.07,17661.27,0.0,0.0,4.9198,2709.38,0,0,0.0,0.0,4.9198,2709.38,0.0,0.0,0,0,0.0,0.0,2026-02-28,152.4959,83981.02,2026-02-28,152.5439,84007.45,0.2298,126.55,4.9,0.048,26.43,4.9198,2709.38,152.7257,84107.57,152.5439,84007.45,4.69,126.55,126.55,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING028,Lettuce,Produce,Raw Material,94.01,2026-02-01,31.8198,kg,2991.38,0.0,0.0,0.0,0.0,3.0609,287.76,0,0,0.0,0.0,3.0609,287.76,0.0,0.0,0,0,0.0,0.0,2026-02-28,28.7589,2703.62,2026-02-28,28.8009,2707.57,0.0659,6.2,2.2,0.042,3.95,3.0609,287.76,28.8248,2709.82,28.8009,2707.57,2.995,6.2,6.2,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING029,Onion,Produce,Raw Material,41.16,2026-02-01,123.4106,kg,5079.58,0.0,0.0,0.0,0.0,0.9635,39.66,0,0,0.0,0.0,0.9635,39.66,0.0,0.0,0,0,0.0,0.0,2026-02-28,122.4471,5039.92,2026-02-28,122.4831,5041.4,0.0235,0.97,2.5,0.036,1.48,0.9635,39.66,122.4706,5040.89,122.4831,5041.4,0.94,0.97,0.97,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING030,Capsicum,Produce,Raw Material,0.0,2026-02-01,25.4779,kg,0.0,0.0,0.0,0.0,0.0,1.2056,0.0,0,0,0.0,0.0,1.2056,0.0,0.0,0.0,0,0,0.0,0.0,2026-02-28,24.2723,0.0,2026-02-28,24.2123,0.0,0.0306,0.0,2.6,-0.06,-0.0,1.2056,0.0,24.3029,0.0,24.2123,0.0,1.175,0.0,0.0,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING031,Tomato,Produce,Raw Material,54.21,2026-02-01,153.6639,kg,8330.12,0.0,0.0,0.0,0.0,2.7756,150.47,0,0,0.0,0.0,2.7756,150.47,0.0,0.0,0,0,0.0,0.0,2026-02-28,150.8883,8179.65,2026-02-28,150.9243,8181.61,0.0756,4.1,2.8,0.036,1.95,2.7756,150.47,150.9639,8183.75,150.9243,8181.61,2.7,4.1,4.1,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING032,Pesto Sauce,Syrups & Sauces,Raw Material,345.31,2026-02-01,68.1662,kg,23538.47,49.99,17262.05,0.0,0.0,0.6265,216.34,0,0,0.0,0.0,0.6265,216.34,0.0,0.0,0,0,0.0,0.0,2026-02-28,117.5297,40584.18,2026-02-28,117.4977,40573.13,0.0165,5.7,2.7,-0.032,-11.05,0.6265,216.34,117.5462,40589.88,117.4977,40573.13,0.61,5.7,5.7,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING033,Chipotle Sauce,Syrups & Sauces,Raw Material,295.8,2026-02-01,36.291,kg,10734.88,26.59,7865.32,0.0,0.0,2.5262,747.25,0,0,0.0,0.0,2.5262,747.25,0.0,0.0,0,0,0.0,0.0,2026-02-28,60.3548,17852.95,2026-02-28,60.3548,17852.95,0.0712,21.06,2.9,0.0,0.0,2.5262,747.25,60.426,17874.01,60.3548,17852.95,2.455,21.06,21.06,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING034,Salsa,Syrups & Sauces,Raw Material,191.9,2026-02-01,17.7598,kg,3408.11,29.6,5680.24,0.0,0.0,0.2565,49.22,0,0,0.0,0.0,0.2565,49.22,0.0,0.0,0,0,0.0,0.0,2026-02-28,47.1033,9039.12,2026-02-28,47.0553,9029.91,0.0065,1.25,2.6,-0.048,-9.21,0.2565,49.22,47.1098,9040.37,47.0553,9029.91,0.25,1.25,1.25,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING035,Aioli,Syrups & Sauces,Raw Material,324.02,2026-02-01,17.6684,kg,5724.91,49.33,15983.91,0.0,0.0,0.6349,205.72,0,0,0.0,0.0,0.6349,205.72,0.0,0.0,0,0,0.0,0.0,2026-02-28,66.3635,21503.1,2026-02-28,66.3155,21487.55,0.0149,4.83,2.4,-0.048,-15.55,0.6349,205.72,66.3784,21507.93,66.3155,21487.55,0.62,4.83,4.83,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING036,Cold Cup,Packaging,Consumable,3.4,2026-02-01,3530.338,pcs,12003.15,1895.0,6443.0,0.0,0.0,751.325,2554.51,0,0,0.0,0.0,751.325,2554.51,8.708,29.61,0,0,0.0,0.0,2026-02-28,4665.305,15862.04,2026-02-28,4666.705,15866.8,27.033,91.91,3.69,1.4,4.76,760.033,2584.11,4683.63,15924.34,4666.705,15866.8,733.0,91.91,91.91,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING037,Hot Cup,Packaging,Consumable,2.87,2026-02-01,3462.29,pcs,9936.77,1875.0,5381.25,0.0,0.0,1151.54,3304.92,0,0,0.0,0.0,1151.54,3304.92,13.2818,38.12,0,0,0.0,0.0,2026-02-28,4172.4682,11974.98,2026-02-28,4171.0682,11970.97,46.8218,134.38,4.19,-1.4,-4.02,1164.8218,3343.04,4206.0082,12071.24,4171.0682,11970.97,1118.0,134.38,134.38,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING038,Lid,Packaging,Consumable,1.12,2026-02-01,5193.5255,pcs,5816.75,1720.0,1926.4,0.0,0.0,1897.275,2124.95,0,0,0.0,0.0,1897.275,2124.95,21.9899,24.63,0,0,43.0,48.16,2026-02-28,4951.2606,5545.41,2026-02-28,4951.2606,5545.41,68.2649,76.46,3.69,0.0,0.0,1919.2649,2149.58,4997.5356,5597.24,4951.2606,5545.41,1851.0,76.46,76.46,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING039,Straw,Packaging,Consumable,0.56,2026-02-01,2139.307,pcs,1198.01,1721.15,963.84,0.0,0.0,752.058,421.15,0,0,0.0,0.0,752.058,421.15,8.708,4.88,0,0,0.0,0.0,2026-02-28,3099.691,1735.83,2026-02-28,3102.691,1737.51,27.766,15.55,3.79,3.0,1.68,760.766,426.03,3118.749,1746.5,3102.691,1737.51,733.0,15.55,15.55,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING040,Napkin,Packaging,Consumable,0.33,2026-02-01,6285.275,pcs,2074.14,5660.03,1867.81,0.0,0.0,2959.712,976.7,0,0,0.0,0.0,2959.712,976.7,34.4045,11.35,0,0,0.0,0.0,2026-02-28,8951.1885,2953.89,2026-02-28,8949.3885,2953.3,98.1165,32.38,3.39,-1.8,-0.59,2994.1165,988.06,9014.9005,2974.92,8949.3885,2953.3,2896.0,32.38,32.38,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING041,Dessert Box,Packaging,Consumable,5.02,2026-02-01,979.24,pcs,4915.78,290.0,1455.8,0.0,0.0,451.143,2264.74,0,0,0.0,0.0,451.143,2264.74,5.2391,26.3,0,0,0.0,0.0,2026-02-28,812.8579,4080.55,2026-02-28,812.4979,4078.74,15.3821,77.22,3.49,-0.36,-1.81,456.3821,2291.04,823.0009,4131.46,812.4979,4078.74,441.0,77.22,77.22,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING042,Sandwich Box,Packaging,Consumable,6.46,2026-02-01,1582.988,pcs,10226.1,1061.11,6854.77,0.0,0.0,186.004,1201.59,0,0,0.0,0.0,186.004,1201.59,2.1622,13.97,0,0,0.0,0.0,2026-02-28,2455.9318,15865.32,2026-02-28,2455.5718,15862.99,6.1662,39.83,3.39,-0.36,-2.33,188.1662,1215.55,2459.9358,15891.19,2455.5718,15862.99,182.0,39.83,39.83,0.0,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ING043,Wrap Packaging,Packaging,Consumable,5.83,2026-02-01,1292.347,pcs,7534.38,0.0,0.0,0.0,0.0,48.269,281.41,0,0,0.0,0.0,48.269,281.41,0.0,0.0,0,0,0.0,0.0,2026-02-28,1244.078,7252.97,2026-02-28,1244.438,7255.07,1.269,7.4,2.7,0.36,2.1,48.269,281.41,1245.347,7260.37,1244.438,7255.07,47.0,7.4,7.4,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING001,Coffee Beans,Coffee Inputs,Raw Material,1017.34,2026-03-01,0.1829,kg,186.07,14.17,14415.71,0.0,0.0,10.5186,10700.99,0,0,3.48,3540.34,13.9986,14241.34,0.0,0.0,0,0,0.3543,360.44,2026-03-31,0.0,0.0,2026-03-31,0.0,0.0,-26.4852,-26944.45,-71.57,0.0,0.0,10.5186,10700.99,-26.4852,-26944.45,0.0,0.0,37.0038,-26944.45,0.0,26.4852,26944.45
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING002,Milk,Dairy,Raw Material,74.61,2026-03-01,343.8342,litre,25653.47,316.8,23636.45,0.0,0.0,307.5589,22946.97,0,0,13.92,1038.57,321.4789,23985.54,4.6012,343.3,0,0,0.0,0.0,2026-03-31,334.5541,24961.08,2026-03-31,334.9141,24987.94,7.0421,525.41,2.31,0.36,26.86,312.1601,23290.27,336.995,25143.2,334.9141,24987.94,305.118,525.41,525.41,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING003,Oat Milk,Dairy Alternative,Raw Material,188.7,2026-03-01,83.0674,litre,15674.82,0.0,0.0,0.0,0.0,18.3527,3463.15,0,0,0.0,0.0,18.3527,3463.15,0.0,0.0,0,0,0.0,0.0,2026-03-31,64.7147,12211.66,2026-03-31,64.6587,12201.1,0.1817,34.29,1.0,-0.056,-10.57,18.3527,3463.15,64.8964,12245.95,64.6587,12201.1,18.171,34.29,34.29,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING004,Cream,Dairy,Raw Material,213.85,2026-03-01,169.1757,litre,36178.22,38.79,8295.24,5.8,1240.33,7.5781,1620.58,0,0,0.0,0.0,7.5781,1620.58,0.0,0.0,0,0,0.0,0.0,2026-03-31,206.1876,44093.22,2026-03-31,206.1676,44088.94,0.0601,12.85,0.8,-0.02,-4.28,7.5781,1620.58,206.2477,44106.07,206.1676,44088.94,7.518,12.85,12.85,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING005,Paneer,Dairy,Raw Material,384.25,2026-03-01,88.0528,kg,33834.29,78.79,30275.06,0.0,0.0,8.6563,3326.18,0,0,0.0,0.0,8.6563,3326.18,0.0,0.0,0,0,0.0,0.0,2026-03-31,158.1865,60783.16,2026-03-31,158.1145,60755.5,0.1363,52.37,1.6,-0.072,-27.67,8.6563,3326.18,158.3228,60835.54,158.1145,60755.5,8.52,52.37,52.37,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING006,Cheese,Dairy,Raw Material,496.96,2026-03-01,53.0157,kg,26346.68,50.09,24892.73,0.0,0.0,8.8992,4422.55,0,0,0.0,0.0,8.8992,4422.55,0.0,0.0,0,0,0.0,0.0,2026-03-31,94.2065,46816.86,2026-03-31,94.1465,46787.04,0.1142,56.75,1.3,-0.06,-29.82,8.8992,4422.55,94.3207,46873.62,94.1465,46787.04,8.785,56.75,56.75,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING007,Chicken,Protein,Raw Material,350.79,2026-03-01,180.0519,kg,63160.41,64.97,22790.83,0.0,0.0,13.9831,4905.13,0,0,0.0,0.0,13.9831,4905.13,0.0,0.0,0,0,0.0,0.0,2026-03-31,231.0388,81046.1,2026-03-31,231.0668,81055.92,0.1931,67.74,1.4,0.028,9.82,13.9831,4905.13,231.2319,81113.84,231.0668,81055.92,13.79,67.74,67.74,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING008,Egg,Protein,Raw Material,7.58,2026-03-01,971.684,pcs,7365.36,1025.0,7769.5,0.0,0.0,40.48,306.84,0,0,0.0,0.0,40.48,306.84,0.0,0.0,0,0,12.625,95.7,2026-03-31,1943.579,14732.33,2026-03-31,1943.819,14734.15,0.48,3.64,1.2,0.24,1.82,40.48,306.84,1944.059,14735.97,1943.819,14734.15,40.0,3.64,3.64,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING009,Bread,Bakery,Raw Material,12.34,2026-03-01,862.4632,pcs,10642.8,1225.0,15116.5,0.0,0.0,370.326,4569.82,0,0,0.0,0.0,370.326,4569.82,2.9394,36.27,0,0,12.5,154.25,2026-03-31,1701.6978,20998.95,2026-03-31,1701.0978,20991.55,11.2654,139.02,3.11,-0.6,-7.4,373.2654,4606.1,1710.0238,21101.69,1701.0978,20991.55,362.0,139.02,139.02,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING010,Bagel,Bakery,Raw Material,29.6,2026-03-01,1271.046,pcs,37622.96,365.0,10804.0,0.0,0.0,41.08,1215.97,0,0,0.0,0.0,41.08,1215.97,0.0,0.0,0,0,0.0,0.0,2026-03-31,1594.966,47210.99,2026-03-31,1594.606,47200.34,1.08,31.97,2.7,-0.36,-10.66,41.08,1215.97,1596.046,47242.96,1594.606,47200.34,40.0,31.97,31.97,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING011,Tortilla,Bakery,Raw Material,15.08,2026-03-01,1618.116,pcs,24401.19,991.6,14953.33,0.0,0.0,30.6,461.45,0,0,0.0,0.0,30.6,461.45,0.0,0.0,0,0,0.0,0.0,2026-03-31,2579.116,38893.07,2026-03-31,2579.316,38896.09,0.6,9.05,2.0,0.2,3.02,30.6,461.45,2579.716,38902.12,2579.316,38896.09,30.0,9.05,9.05,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING012,Croissant Base,Bakery,Raw Material,42.17,2026-03-01,354.2726,pcs,14939.68,295.62,12466.3,0.0,0.0,158.255,6673.61,0,0,0.0,0.0,158.255,6673.61,1.2586,53.08,0,0,0.0,0.0,2026-03-31,490.379,20679.28,2026-03-31,490.509,20684.76,4.5136,190.34,2.91,0.13,5.48,159.5136,6726.69,493.634,20816.55,490.509,20684.76,155.0,190.34,190.34,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING013,Brownie Base,Dessert Inputs,Raw Material,34.97,2026-03-01,1366.344,pcs,47781.05,195.0,6819.15,0.0,0.0,15.21,531.89,0,0,0.0,0.0,15.21,531.89,0.0,0.0,0,0,0.0,0.0,2026-03-31,1546.134,54068.31,2026-03-31,1546.274,54073.2,0.21,7.34,1.4,0.14,4.9,15.21,531.89,1546.344,54075.65,1546.274,54073.2,15.0,7.34,7.34,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING014,Cake Base,Dessert Inputs,Raw Material,48.17,2026-03-01,334.1203,pcs,16094.57,545.0,26252.65,0.0,0.0,127.2834,6131.24,0,0,0.0,0.0,127.2834,6131.24,1.0203,49.15,0,0,0.0,0.0,2026-03-31,750.8166,36166.84,2026-03-31,750.5166,36152.38,2.6537,127.83,2.11,-0.3,-14.45,128.3037,6180.39,752.45,36245.52,750.5166,36152.38,125.65,127.83,127.83,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING015,Cheesecake Base,Dessert Inputs,Raw Material,74.11,2026-03-01,370.49,pcs,27457.01,500.0,37055.0,0.0,0.0,16.192,1199.99,0,0,0.0,0.0,16.192,1199.99,0.0,0.0,0,0,0.0,0.0,2026-03-31,854.298,63312.02,2026-03-31,854.368,63317.21,0.192,14.23,1.2,0.07,5.19,16.192,1199.99,854.49,63326.25,854.368,63317.21,16.0,14.23,14.23,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING016,Chocolate Sauce,Syrups & Sauces,Raw Material,265.2,2026-03-01,27.2446,litre,7225.27,0.0,0.0,0.0,0.0,14.1882,3762.71,0,0,0.0,0.0,14.1882,3762.71,0.0,0.0,0,0,0.0,0.0,2026-03-31,13.0564,3462.56,2026-03-31,13.0084,3449.83,0.1126,29.86,0.8,-0.048,-12.73,14.1882,3762.71,13.169,3492.42,13.0084,3449.83,14.0756,29.86,29.86,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING017,Caramel Syrup,Syrups & Sauces,Raw Material,262.8,2026-03-01,96.4014,litre,25334.29,81.51,21420.83,0.0,0.0,4.0778,1071.65,0,0,0.0,0.0,4.0778,1071.65,0.0,0.0,0,0,0.0,0.0,2026-03-31,173.8336,45683.47,2026-03-31,173.7936,45672.96,0.0642,16.87,1.6,-0.04,-10.51,4.0778,1071.65,173.8978,45700.34,173.7936,45672.96,4.0136,16.87,16.87,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING018,Vanilla Syrup,Syrups & Sauces,Raw Material,244.8,2026-03-01,87.4334,litre,21403.7,0.0,0.0,0.0,0.0,2.5193,616.72,0,0,0.0,0.0,2.5193,616.72,0.0,0.0,0,0,0.0,0.0,2026-03-31,84.9141,20786.97,2026-03-31,84.9141,20786.97,0.0348,8.52,1.4,0.0,0.0,2.5193,616.72,84.9489,20795.49,84.9141,20786.97,2.4845,8.52,8.52,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING019,Sugar Syrup,Syrups & Sauces,Raw Material,96.89,2026-03-01,74.5051,litre,7218.8,36.71,3556.83,0.0,0.0,35.5247,3441.99,0,0,0.0,0.0,35.5247,3441.99,0.0,0.0,0,0,0.0,0.0,2026-03-31,75.6904,7333.64,2026-03-31,75.6184,7326.67,0.4905,47.52,1.4,-0.072,-6.98,35.5247,3441.99,76.1809,7381.17,75.6184,7326.67,35.0342,47.52,47.52,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING020,Tea Leaves,Tea Inputs,Raw Material,632.4,2026-03-01,61.9829,kg,39197.99,0.0,0.0,0.0,0.0,0.5168,326.82,0,0,0.0,0.0,0.5168,326.82,0.0,0.0,0,0,0.0,0.0,2026-03-31,61.4661,38871.16,2026-03-31,61.4461,38858.51,0.0046,2.91,0.9,-0.02,-12.65,0.5168,326.82,61.4707,38874.07,61.4461,38858.51,0.5122,2.91,2.91,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING021,Matcha Powder,Tea Inputs,Raw Material,2209.93,2026-03-01,13.292,kg,29374.39,15.62,34519.11,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2026-03-31,28.912,63893.5,2026-03-31,28.924,63920.02,0.0,0.0,0.0,0.012,26.52,0.0,0.0,28.912,63893.5,28.924,63920.02,0.0,0.0,0.0,-0.0,-0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING022,Ice,Beverage Inputs,Raw Material,12.56,2026-03-01,595.5366,kg,7479.94,581.58,7304.64,0.0,0.0,89.313,1121.77,0,0,0.0,0.0,89.313,1121.77,0.7166,9.0,0,0,0.0,0.0,2026-03-31,1087.087,13653.81,2026-03-31,1086.607,13647.78,1.7756,22.3,2.01,-0.48,-6.03,90.0296,1130.77,1088.146,13667.11,1086.607,13647.78,88.254,22.3,22.3,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING023,Lemon,Produce,Raw Material,116.6,2026-03-01,67.2166,kg,7837.46,0.0,0.0,0.0,0.0,3.9364,458.98,0,0,0.0,0.0,3.9364,458.98,0.0,0.0,0,0,0.0,0.0,2026-03-31,63.2802,7378.47,2026-03-31,63.2802,7378.47,0.062,7.23,1.6,0.0,0.0,3.9364,458.98,63.3422,7385.7,63.2802,7378.47,3.8744,7.23,7.23,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING024,Hibiscus Concentrate,Beverage Inputs,Raw Material,397.8,2026-03-01,54.9526,litre,21860.14,0.0,0.0,0.0,0.0,1.2984,516.5,0,0,0.0,0.0,1.2984,516.5,0.0,0.0,0,0,0.0,0.0,2026-03-31,53.6542,21343.64,2026-03-31,53.6622,21346.82,0.0167,6.64,1.3,0.008,3.18,1.2984,516.5,53.6709,21350.28,53.6622,21346.82,1.2817,6.64,6.64,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING025,Mixed Berry Pulp,Fruit Inputs,Raw Material,419.14,2026-03-01,15.2881,kg,6407.85,19.93,8353.46,0.0,0.0,3.48,1458.61,0,0,0.0,0.0,3.48,1458.61,0.0,0.0,0,0,0.0,0.0,2026-03-31,31.7381,13302.71,2026-03-31,31.7581,13311.09,0.048,20.12,1.4,0.02,8.38,3.48,1458.61,31.7861,13322.83,31.7581,13311.09,3.432,20.12,20.12,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING026,Banana,Produce,Raw Material,77.88,2026-03-01,118.1598,kg,9202.29,70.89,5520.91,0.0,0.0,4.3584,339.43,0,0,0.0,0.0,4.3584,339.43,0.0,0.0,0,0,0.0,0.0,2026-03-31,184.6914,14383.77,2026-03-31,184.7634,14389.37,0.0644,5.02,1.5,0.072,5.61,4.3584,339.43,184.7558,14388.78,184.7634,14389.37,4.294,5.02,5.02,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING027,Butter,Dairy,Raw Material,542.06,2026-03-01,140.3706,kg,76089.29,84.01,45538.46,0.0,0.0,3.5683,1934.23,0,0,0.0,0.0,3.5683,1934.23,0.0,0.0,0,0,0.0,0.0,2026-03-31,220.8123,119693.52,2026-03-31,220.7963,119684.84,0.0283,15.34,0.8,-0.016,-8.67,3.5683,1934.23,220.8406,119708.86,220.7963,119684.84,3.54,15.34,15.34,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING028,Lettuce,Produce,Raw Material,100.23,2026-03-01,11.7826,kg,1180.97,29.99,3005.9,0.0,0.0,3.7572,376.58,0,0,0.0,0.0,3.7572,376.58,0.0,0.0,0,0,0.0,0.0,2026-03-31,38.0154,3810.28,2026-03-31,38.0154,3810.28,0.0372,3.73,1.0,0.0,0.0,3.7572,376.58,38.0526,3814.01,38.0154,3810.28,3.72,3.73,3.73,0.0,0.0
month_03,OUT001,ABNAH Cafe Connaught Place,2026-03-01,2026-03-31,ABNAH Cafe Connaught Place,Main Store,ING029,Onion,Produce,Raw Material,45.85,2026-03-01,299.4719,kg,13730.79,138.49,6349.77,0.0,0.0,0.6096,27.95,0,0,0.0,0.0,0.6096,27.95,0.0,0.0,0,0,0.0,0.0,2026-03-31,437.3523,20052.6,2026-03-31,437.2803,20049.3,0.0096,0.44,1.6,-0.072,-3.3,0.6096,27.95,437.3619,20053.04,437.2803,20049.3,0.6,0.44,0.44,0.0,0.0
