source_period_code,outlet_code,outlet_name,source_period_start,source_period_end,deployment_name,store_name,vendor_name,po_number,pr_number,pr_deployment,po_date,expected_delivery_date,po_close_or_partial_receive_date,po_status,item_code,item_name,item_brand,category_name,super_category_name,comment,processed_qty,remaining_balance_qty,ordered_qty,unit,unit_price,subtotal,item_discount_amt,bill_discount_amt,new_subtotal,tax_amt,total_item_cost,is_open_po,open_po_value,processed_po_value,missing_expected_delivery_flag,delayed_po_flag,receipt_date,received_qty,receipt_subtotal,receipt_total,return_qty,return_value,return_source_available,eligible_closed_line_flag,on_time_flag,in_full_flag,otif_success_flag,lead_time_deviation_days
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-31,2026-02-01,Closed,ING007,Chicken,,Protein,Raw Material,,45.92,0.0,45.92,kg,342.28,15717.5,0,0,15717.5,785.88,16503.38,False,0.0,15717.5,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,75.0,0.0,75.0,pcs,74.66,5599.5,0,0,5599.5,1007.91,6607.41,False,0.0,5599.5,False,False,2026-01-30,75.0,5599.5,6607.41,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,41.58,0.0,41.58,litre,252.66,10505.6,0,0,10505.6,1891.01,12396.61,False,0.0,10505.6,False,False,2026-01-30,41.58,10505.6,12396.61,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-30,2026-01-31,Closed,ING027,Butter,,Dairy,Raw Material,,25.26,0.0,25.26,kg,532.59,13453.22,0,0,13453.22,1614.38,15067.6,False,0.0,13453.22,False,False,2026-01-31,25.26,13453.22,14916.93,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260128-OUT003-0030,,,2026-01-28,2026-01-29,2026-01-30,Closed,ING038,Lid,,Packaging,Consumable,,1330.0,0.0,1330.0,pcs,1.06,1409.8,0,0,1409.8,253.76,1663.56,False,0.0,1409.8,False,False,2026-01-30,1330.0,1409.8,1663.56,0.0,0.0,False,True,False,True,False,1.0
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-01,2026-02-01,Partially Received,ING002,Milk,,Dairy,Raw Material,,56.8,18.77,75.57,litre,71.79,5425.17,0,0,5425.17,271.26,5696.43,True,1347.5,4077.67,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-03,2026-02-03,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.88,0.0,26.88,litre,254.25,6834.24,0,0,6834.24,1230.16,8064.4,False,0.0,6834.24,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING027,Butter,,Dairy,Raw Material,,21.58,0.0,21.58,kg,510.89,11025.01,0,0,11025.01,1323.0,12348.01,False,0.0,11025.01,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING029,Onion,,Produce,Raw Material,,39.36,0.0,39.36,kg,43.24,1701.93,0,0,1701.93,85.1,1787.03,False,0.0,1701.93,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,18.68,0.0,18.68,kg,280.19,5233.95,0,0,5233.95,942.11,6176.06,False,0.0,5233.95,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING036,Cold Cup,,Packaging,Consumable,,1665.0,0.0,1665.0,pcs,3.21,5344.65,0,0,5344.65,962.04,6306.69,False,0.0,5344.65,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING037,Hot Cup,,Packaging,Consumable,,1685.0,0.0,1685.0,pcs,2.79,4701.15,0,0,4701.15,846.21,5547.36,False,0.0,4701.15,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT001,ABNAH Cafe Connaught Place,2026-01-01,2026-01-31,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260131-OUT001-0031,,,2026-01-31,2026-02-03,2026-02-02,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,385.0,0.0,385.0,pcs,5.78,2225.3,0,0,2225.3,400.55,2625.85,False,0.0,2225.3,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-02,2026-02-03,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.64,0.0,11.64,kg,1018.69,11857.55,0,0,11857.55,592.88,12450.43,False,0.0,11857.55,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-03,2026-02-05,Partially Received,ING002,Milk,,Dairy,Raw Material,,112.52,41.55,154.07,litre,71.95,11085.34,0,0,11085.34,554.27,11639.61,True,2989.52,8095.81,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-03,2026-02-04,Closed,ING004,Cream,,Dairy,Raw Material,,29.66,0.0,29.66,litre,211.4,6270.12,0,0,6270.12,313.51,6583.63,False,0.0,6270.12,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-01,2026-02-02,Partially Received,ING005,Paneer,,Dairy,Raw Material,,18.39,20.66,39.05,kg,371.18,14494.58,0,0,14494.58,724.73,15219.31,True,7668.58,6826.0,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-02,2026-02-04,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,31.13,0.0,31.13,litre,237.99,7408.63,0,0,7408.63,1333.55,8742.18,False,0.0,7408.63,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT002,ABNAH Cafe Hauz Khas,2026-01-01,2026-01-31,ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260131-OUT002-0032,,,2026-01-31,2026-02-01,2026-02-03,Partially Received,ING030,Capsicum,,Produce,Raw Material,,34.42,13.3,47.72,kg,88.64,4229.9,0,0,4229.9,211.5,4441.4,True,1178.91,3050.99,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-05,Closed,ING007,Chicken,,Protein,Raw Material,,50.66,0.0,50.66,kg,330.19,16727.43,0,0,16727.43,836.37,17563.8,False,0.0,16727.43,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-01,2026-02-03,Closed,ING008,Egg,,Protein,Raw Material,,290.0,0.0,290.0,pcs,7.09,2056.1,0,0,2056.1,102.81,2158.91,False,0.0,2056.1,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,,Cancelled,ING012,Croissant Base,,Bakery,Raw Material,,0.0,0.0,210.0,pcs,42.07,8834.7,0,0,8834.7,441.74,9276.44,False,0.0,0.0,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-05,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,22.82,0.0,22.82,litre,248.23,5664.61,0,0,5664.61,1019.63,6684.24,False,0.0,5664.61,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-04,Closed,ING034,Salsa,,Syrups & Sauces,Raw Material,,29.6,0.0,29.6,kg,187.35,5545.56,0,0,5545.56,998.2,6543.76,False,0.0,5545.56,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-02,2026-02-01,Partially Received,ING039,Straw,,Packaging,Consumable,,441.15,273.85,715.0,pcs,0.54,386.1,0,0,386.1,69.5,455.6,True,147.88,238.22,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-01,2026-02-01,Closed,ING041,Dessert Box,,Packaging,Consumable,,290.0,0.0,290.0,pcs,5.29,1534.1,0,0,1534.1,276.14,1810.24,False,0.0,1534.1,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_01,OUT003,ABNAH Cafe Saket Premium,2026-01-01,2026-01-31,ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260131-OUT003-0033,,,2026-01-31,2026-02-03,2026-02-03,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,426.11,173.89,600.0,pcs,6.56,3936.0,0,0,3936.0,708.48,4644.48,True,1140.72,2795.28,False,False,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,,Pending,ING003,Oat Milk,,Dairy Alternative,Raw Material,,0.0,46.38,46.38,litre,195.24,9055.23,0,0,9055.23,452.76,9507.99,True,9055.23,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,2026-02-01,Closed,ING010,Bagel,,Bakery,Raw Material,,140.0,0.0,140.0,pcs,29.24,4093.6,0,0,4093.6,204.68,4298.28,False,0.0,4093.6,False,False,2026-02-01,140.0,4093.6,4298.28,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,2026-02-03,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,150.0,0.0,150.0,pcs,35.43,5314.5,0,0,5314.5,956.61,6271.11,False,0.0,5314.5,False,False,2026-02-03,150.0,5314.5,6271.11,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-04,2026-02-04,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,35.74,0.0,35.74,litre,233.63,8349.94,0,0,8349.94,1502.99,9852.93,False,0.0,8349.94,False,False,2026-02-04,35.74,8349.94,9852.93,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-03,2026-02-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,9.94,0.0,9.94,litre,397.19,3948.07,0,0,3948.07,710.65,4658.72,False,0.0,3948.07,False,False,2026-02-04,9.94,3948.07,4658.72,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-02,2026-02-03,Closed,ING030,Capsicum,,Produce,Raw Material,,47.56,0.0,47.56,kg,85.12,4048.31,0,0,4048.31,202.42,4250.73,False,0.0,4048.31,False,False,2026-02-03,47.56,4048.31,4250.73,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-04,2026-02-07,Closed,ING031,Tomato,,Produce,Raw Material,,40.19,0.0,40.19,kg,51.15,2055.72,0,0,2055.72,102.79,2158.51,False,0.0,2055.72,False,False,2026-02-07,40.19,2055.72,2158.51,0.0,0.0,False,True,False,True,False,3.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260201-OUT001-0034,,,2026-02-01,2026-02-04,2026-02-05,Closed,ING039,Straw,,Packaging,Consumable,,1140.0,0.0,1140.0,pcs,0.57,649.8,0,0,649.8,116.96,766.76,False,0.0,649.8,False,False,2026-02-05,1140.0,649.8,766.76,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-04,2026-02-04,Closed,ING010,Bagel,,Bakery,Raw Material,,145.0,0.0,145.0,pcs,27.75,4023.75,0,0,4023.75,201.19,4224.94,False,0.0,4023.75,False,False,2026-02-04,145.0,4023.75,4224.94,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-04,2026-02-05,Closed,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,38.26,0.0,38.26,litre,251.88,9636.93,0,0,9636.93,1734.65,11371.58,False,0.0,9636.93,False,False,2026-02-05,38.26,9636.93,11371.58,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-03,Partially Received,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,23.78,24.26,48.04,litre,88.93,4272.2,0,0,4272.2,769.0,5041.2,True,2157.44,2114.76,False,True,2026-02-03,23.78,2114.76,2495.42,0.0,0.0,False,False,True,False,False,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-04,2026-02-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,10.8,0.0,10.8,litre,415.88,4491.5,0,0,4491.5,808.47,5299.97,False,0.0,4491.5,False,False,2026-02-04,10.8,4491.5,5299.97,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-02,2026-02-01,Partially Received,ING037,Hot Cup,,Packaging,Consumable,,864.15,200.85,1065.0,pcs,2.7,2875.5,0,0,2875.5,517.59,3393.09,True,542.3,2333.2,False,True,2026-02-01,864.15,2333.2,2753.18,0.0,0.0,False,False,True,False,False,-1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-03,Partially Received,ING040,Napkin,,Packaging,Consumable,,1436.26,458.74,1895.0,pcs,0.32,606.4,0,0,606.4,109.16,715.56,True,146.8,459.6,False,True,2026-02-03,1436.26,459.6,542.33,0.0,0.0,False,False,True,False,False,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-04,Closed,ING042,Sandwich Box,,Packaging,Consumable,,340.0,0.0,340.0,pcs,6.4,2176.0,0,0,2176.0,391.68,2567.68,False,0.0,2176.0,False,False,2026-02-04,340.0,2176.0,2567.68,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260201-OUT002-0035,,,2026-02-01,2026-02-03,2026-02-03,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,660.0,0.0,660.0,pcs,6.15,4059.0,0,0,4059.0,730.62,4789.62,False,0.0,4059.0,False,False,2026-02-03,660.0,4059.0,4789.62,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-02,2026-02-03,Closed,ING009,Bread,,Bakery,Raw Material,,600.0,0.0,600.0,pcs,12.74,7644.0,0,0,7644.0,382.2,8026.2,False,0.0,7644.0,False,False,2026-02-03,600.0,7644.0,8026.2,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-02,2026-02-02,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,19.95,0.0,19.95,kg,639.58,12759.62,0,0,12759.62,637.98,13397.6,False,0.0,12759.62,False,False,2026-02-02,19.95,12759.62,13397.6,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-03,2026-02-04,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,12.97,0.0,12.97,litre,390.92,5070.23,0,0,5070.23,912.64,5982.87,False,0.0,5070.23,False,False,2026-02-04,12.97,5070.23,5982.87,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-03,2026-02-03,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,30.43,0.0,30.43,kg,352.48,10725.97,0,0,10725.97,1930.67,12656.64,False,0.0,10725.97,False,False,2026-02-03,30.43,10725.97,12656.64,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260201-OUT003-0036,,,2026-02-01,2026-02-04,,Pending,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,0.0,21.02,21.02,kg,275.13,5783.23,0,0,5783.23,1040.98,6824.21,True,5783.23,0.0,False,True,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-07,2026-02-06,Closed,ING012,Croissant Base,,Bakery,Raw Material,,255.0,0.0,255.0,pcs,41.37,10549.35,0,0,10549.35,527.47,11076.82,False,0.0,10549.35,False,False,2026-02-06,255.0,10549.35,11076.82,0.0,0.0,False,True,True,True,True,-1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-05,2026-02-06,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,155.0,0.0,155.0,pcs,33.04,5121.2,0,0,5121.2,921.82,6043.02,False,0.0,5121.2,False,False,2026-02-06,155.0,5121.2,6043.02,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,15.64,0.0,15.64,kg,611.66,9566.36,0,0,9566.36,478.32,10044.68,False,0.0,9566.36,False,False,2026-02-05,15.64,9566.36,10044.68,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-07,2026-02-08,Closed,ING027,Butter,,Dairy,Raw Material,,24.28,0.0,24.28,kg,560.57,13610.64,0,0,13610.64,1633.28,15243.92,False,0.0,13610.64,False,False,2026-02-08,24.28,13610.64,15243.92,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260204-OUT001-0037,,,2026-02-04,2026-02-06,2026-02-09,Closed,ING031,Tomato,,Produce,Raw Material,,78.13,0.0,78.13,kg,55.24,4315.9,0,0,4315.9,215.79,4531.69,False,0.0,4315.9,False,False,2026-02-09,78.13,4315.9,4531.69,0.0,0.0,False,True,False,True,False,3.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-06,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.06,0.0,11.06,kg,1016.58,11243.37,0,0,11243.37,562.17,11805.54,False,0.0,11243.37,False,False,2026-02-06,11.06,11243.37,11805.54,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-07,2026-02-09,Closed,ING005,Paneer,,Dairy,Raw Material,,41.43,0.0,41.43,kg,364.53,15102.48,0,0,15102.48,755.12,15857.6,False,0.0,15102.48,False,False,2026-02-09,41.43,15102.48,15857.6,0.0,0.0,False,True,False,True,False,2.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-06,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,36.61,0.0,36.61,litre,249.14,9121.02,0,0,9121.02,1641.78,10762.8,False,0.0,9121.02,False,False,2026-02-06,36.61,9121.02,10762.8,0.0,0.0,False,True,False,True,False,1.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-05,2026-02-05,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,10.56,0.0,10.56,kg,2134.18,22536.94,0,0,22536.94,4056.65,26593.59,False,0.0,22536.94,False,False,2026-02-05,10.56,22536.94,26593.59,0.0,0.0,False,True,True,True,True,0.0
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260204-OUT002-0038,,,2026-02-04,2026-02-06,2026-02-08,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,29.82,0.0,29.82,kg,419.09,12497.26,0,0,12497.26,2249.51,14746.77,False,0.0,12497.26,False,False,2026-02-08,29.82,12497.26,14746.77,0.0,0.0,False,True,False,True,False,2.0
