source_period_code,as_of_date,outlet_code,outlet_name,region,city,market_area,latitude,longitude,store_name,batch_allocation_id,batch_number,receipt_date,grn_number,po_number,vendor_name,receipt_source_status,item_code,item_name,category_name,unit,received_qty,batch_remaining_qty,item_closing_qty,available_qty,average_unit_cost,shelf_life_days_assumption,estimated_fifo_tranche_qty,daily_theoretical_demand,expected_consumption_before_expiry,estimated_expiry_date,days_to_expiry,qty_at_risk,expiry_risk_value,risk_status,is_estimated,estimation_method,source_evidence,production_use_status
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING012,SYN-EXP-month_03-OUT003-ING012,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING012,Croissant Base,Bakery,pcs,680.606,122.5091,680.606,680.606,41.92,4,122.5091,6.6774,20.0323,2026-04-03,3,102.4768,4295.83,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING013,SYN-EXP-month_03-OUT003-ING013,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING013,Brownie Base,Dessert Inputs,pcs,503.659,80.5854,503.659,503.659,35.6,10,80.5854,1.0,7.0,2026-04-07,7,73.5854,2619.64,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING014-57|GRN-OUT003-260326-00543,BATCH-2603-ING014-57,2026-03-26,GRN-OUT003-260326-00543,PO-20260325-OUT003-0090,Delhi Bakery Supply Co,synthetic_internal_receipt_lineage,ING014,Cake Base,Dessert Inputs,pcs,135.0,60.3621,503.0177,503.0177,48.67,10,60.3621,8.4871,42.4355,2026-04-05,5,17.9266,872.49,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING015,SYN-EXP-month_03-OUT003-ING015,2026-03-28,,,,synthetic_near_expiry_opening_tranche,ING015,Cheesecake Base,Dessert Inputs,pcs,475.13,80.7721,475.13,475.13,76.03,10,80.7721,1.1935,8.3548,2026-04-07,7,72.4173,5505.89,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2602-ING022-73|GRN-OUT003-260227-00365,BATCH-2602-ING022-73,2026-02-27,GRN-OUT003-260227-00365,PO-20260225-OUT003-0060,Metro Wholesale Delhi,synthetic_internal_receipt_lineage,ING022,Ice,Beverage Inputs,kg,511.39,209.8688,1165.9379,1165.9379,12.39,30,209.8688,4.0152,0.0,2026-03-29,-2,209.8688,2600.27,EXPIRED,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING023,SYN-EXP-month_03-OUT003-ING023,2026-03-31,,,,synthetic_near_expiry_opening_tranche,ING023,Lemon,Produce,kg,42.2379,7.1804,42.2379,42.2379,116.6,5,7.1804,0.164,0.8201,2026-04-05,5,6.3604,741.62,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING024,SYN-EXP-month_03-OUT003-ING024,2026-03-05,,,,synthetic_near_expiry_opening_tranche,ING024,Hibiscus Concentrate,Beverage Inputs,litre,52.1499,8.344,52.1499,52.1499,404.52,30,8.344,0.0532,0.2128,2026-04-04,4,8.1312,3289.23,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING025-39|GRN-OUT003-260324-00525,BATCH-2603-ING025-39,2026-03-24,GRN-OUT003-260324-00525,PO-20260322-OUT003-0087,FrozenBerry Traders,synthetic_internal_receipt_lineage,ING025,Mixed Berry Pulp,Fruit Inputs,kg,23.15,4.5405,28.3783,28.3783,447.05,10,4.5405,0.2405,0.7215,2026-04-03,3,3.819,1707.28,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING026-40|GRN-OUT003-260327-00526,BATCH-2603-ING026-40,2026-03-27,GRN-OUT003-260327-00526,PO-20260322-OUT003-0087,GreenLeaf Produce Delhi,synthetic_internal_receipt_lineage,ING026,Banana,Produce,kg,47.04,47.04,441.389,441.389,79.15,5,47.04,0.2095,0.2095,2026-04-01,1,46.8305,3706.63,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,BATCH-2603-ING027-41|GRN-OUT003-260326-00527,BATCH-2603-ING027-41,2026-03-26,GRN-OUT003-260326-00527,PO-20260322-OUT003-0087,FreshDairy Foods NCR,synthetic_internal_receipt_lineage,ING027,Butter,Dairy,kg,20.43,20.43,181.2966,181.2966,558.93,7,20.43,0.1785,0.3571,2026-04-02,2,20.0729,11219.35,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING028,SYN-EXP-month_03-OUT003-ING028,2026-03-31,,,,synthetic_near_expiry_opening_tranche,ING028,Lettuce,Produce,kg,54.2096,8.6735,54.2096,54.2096,100.7,5,8.6735,0.1031,0.5153,2026-04-05,5,8.1582,821.53,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING029,SYN-EXP-month_03-OUT003-ING029,2026-03-30,,,,synthetic_near_expiry_opening_tranche,ING029,Onion,Produce,kg,177.9044,26.6857,177.9044,177.9044,45.81,5,26.6857,0.0252,0.1006,2026-04-04,4,26.585,1217.86,WATCH,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING030,SYN-EXP-month_03-OUT003-ING030,2026-03-27,,,,synthetic_near_expiry_opening_tranche,ING030,Capsicum,Produce,kg,23.2149,4.1787,23.2149,23.2149,89.04,5,4.1787,0.0315,0.0315,2026-04-01,1,4.1472,369.27,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
month_03,2026-03-31,OUT003,ABNAH Cafe Saket Premium,North,Delhi,Saket,28.5245,77.2066,Main Store,SYN-EXP-month_03-OUT003-ING031,SYN-EXP-month_03-OUT003-ING031,2026-03-29,,,,synthetic_near_expiry_opening_tranche,ING031,Tomato,Produce,kg,258.5985,33.6178,258.5985,258.5985,57.24,5,33.6178,0.1065,0.3194,2026-04-03,3,33.2985,1906.01,CRITICAL,1,One synthetic near-expiry FIFO tranche linked to a receipt batch where available; expiry equals receipt date plus category shelf life; theoretical demand is deducted before expiry,closing_stock+synthetic_receipt_lineage+theoretical_consumption+category_shelf_life_assumption,demo_only_no_posist_batch_or_expiry_source
