source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,deployment_name,store_kitchen_name,user_name,vendor_name,entry_date,transaction_number,invoice_number,batch_number,pr_number,po_number,invoice_date,item_code,item_name,item_brand,category_name,super_category_name,comment,entry_qty,unit,mrp,unit_price,charges_name,base_amt,discount_amt,gst_igst_rate,gst_igst_value,cess_rate,cess_value,other_tax_rate,other_tax_value,total_tax_amt,item_charges_amt,total_amt,source
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-07,GRN-OUT001-260207-00207,INV-2602-00207,,,PO-20260201-OUT001-0034,2026-02-07,ING031,Tomato,,Produce,Raw Material,,40.19,kg,0,51.15,,2055.72,0.0,5.0,102.79,,,,,102.79,0,2158.51,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-05,GRN-OUT001-260205-00208,INV-2602-00208,,,PO-20260201-OUT001-0034,2026-02-05,ING039,Straw,,Packaging,Consumable,,1140.0,pcs,0,0.57,,649.8,0.0,18.0,116.96,,,,,116.96,0,766.76,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-04,GRN-OUT002-260204-00209,INV-2602-00209,,,PO-20260201-OUT002-0035,2026-02-04,ING010,Bagel,,Bakery,Raw Material,,145.0,pcs,0,27.75,,4023.75,0.0,5.0,201.19,,,,,201.19,0,4224.94,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,SweetBase Foods,2026-02-05,GRN-OUT002-260205-00210,INV-2602-00210,,,PO-20260201-OUT002-0035,2026-02-05,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,38.26,litre,0,251.88,,9636.93,0.0,18.0,1734.65,,,,,1734.65,0,11371.58,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,SweetBase Foods,2026-02-03,GRN-OUT002-260203-00211,INV-2602-00211,,,PO-20260201-OUT002-0035,2026-02-03,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,23.78,litre,0,88.93,,2114.76,0.0,18.0,380.66,,,,,380.66,0,2495.42,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,SweetBase Foods,2026-02-04,GRN-OUT002-260204-00212,INV-2602-00212,,,PO-20260201-OUT002-0035,2026-02-04,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,10.8,litre,0,415.88,,4491.5,0.0,18.0,808.47,,,,,808.47,0,5299.97,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-02-01,GRN-OUT002-260201-00213,INV-2602-00213,,,PO-20260201-OUT002-0035,2026-02-01,ING037,Hot Cup,,Packaging,Consumable,,864.15,pcs,0,2.7,,2333.2,0.0,18.0,419.98,,,,,419.98,0,2753.18,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-02-03,GRN-OUT002-260203-00214,INV-2602-00214,,,PO-20260201-OUT002-0035,2026-02-03,ING040,Napkin,,Packaging,Consumable,,1436.26,pcs,0,0.32,,459.6,0.0,18.0,82.73,,,,,82.73,0,542.33,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-02-04,GRN-OUT002-260204-00215,INV-2602-00215,,,PO-20260201-OUT002-0035,2026-02-04,ING042,Sandwich Box,,Packaging,Consumable,,340.0,pcs,0,6.4,,2176.0,0.0,18.0,391.68,,,,,391.68,0,2567.68,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,PackPro Disposables,2026-02-03,GRN-OUT002-260203-00216,INV-2602-00216,,,PO-20260201-OUT002-0035,2026-02-03,ING043,Wrap Packaging,,Packaging,Consumable,,660.0,pcs,0,6.15,,4059.0,0.0,18.0,730.62,,,,,730.62,0,4789.62,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-03,GRN-OUT003-260203-00217,INV-2602-00217,,,PO-20260201-OUT003-0036,2026-02-03,ING009,Bread,,Bakery,Raw Material,,600.0,pcs,0,12.74,,7644.0,0.0,5.0,382.2,,,,,382.2,0,8026.2,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,TeaLeaf Traders NCR,2026-02-02,GRN-OUT003-260202-00218,INV-2602-00218,,,PO-20260201-OUT003-0036,2026-02-02,ING020,Tea Leaves,,Tea Inputs,Raw Material,,19.95,kg,0,639.58,,12759.62,0.0,5.0,637.98,,,,,637.98,0,13397.6,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,SweetBase Foods,2026-02-04,GRN-OUT003-260204-00219,INV-2602-00219,,,PO-20260201-OUT003-0036,2026-02-04,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,12.97,litre,0,390.92,,5070.23,0.0,18.0,912.64,,,,,912.64,0,5982.87,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,SpiceRoot Foods,2026-02-03,GRN-OUT003-260203-00220,INV-2602-00220,,,PO-20260201-OUT003-0036,2026-02-03,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,30.43,kg,0,352.48,,10725.97,0.0,18.0,1930.67,,,,,1930.67,0,12656.64,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-06,GRN-OUT001-260206-00221,INV-2602-00221,,,PO-20260204-OUT001-0037,2026-02-06,ING012,Croissant Base,,Bakery,Raw Material,,255.0,pcs,0,41.37,,10549.35,0.0,5.0,527.47,,,,,527.47,0,11076.82,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,ChocoCraft Ingredients,2026-02-06,GRN-OUT001-260206-00222,INV-2602-00222,,,PO-20260204-OUT001-0037,2026-02-06,ING013,Brownie Base,,Dessert Inputs,Raw Material,,155.0,pcs,0,33.04,Freight,5121.2,0.0,18.0,921.82,,,,,921.82,0,6043.02,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,store.manager,TeaLeaf Traders NCR,2026-02-05,GRN-OUT001-260205-00223,INV-2602-00223,,,PO-20260204-OUT001-0037,2026-02-05,ING020,Tea Leaves,,Tea Inputs,Raw Material,,15.64,kg,0,611.66,,9566.36,0.0,5.0,478.32,,,,,478.32,0,10044.68,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-02-08,GRN-OUT001-260208-00224,INV-2602-00224,,,PO-20260204-OUT001-0037,2026-02-08,ING027,Butter,,Dairy,Raw Material,,24.28,kg,0,560.57,,13610.64,0.0,12.0,1633.28,,,,,1633.28,0,15243.92,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,GreenLeaf Produce Delhi,2026-02-09,GRN-OUT001-260209-00225,INV-2602-00225,,,PO-20260204-OUT001-0037,2026-02-09,ING031,Tomato,,Produce,Raw Material,,78.13,kg,0,55.24,,4315.9,0.0,5.0,215.79,,,,,215.79,0,4531.69,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,BeanCraft Roasters Delhi,2026-02-06,GRN-OUT002-260206-00226,INV-2602-00226,,,PO-20260204-OUT002-0038,2026-02-06,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.06,kg,0,1016.58,,11243.37,0.0,5.0,562.17,,,,,562.17,0,11805.54,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-09,GRN-OUT002-260209-00227,INV-2602-00227,,,PO-20260204-OUT002-0038,2026-02-09,ING005,Paneer,,Dairy,Raw Material,,41.43,kg,0,364.53,,15102.48,0.0,5.0,755.12,,,,,755.12,0,15857.6,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,store.manager,SweetBase Foods,2026-02-06,GRN-OUT002-260206-00228,INV-2602-00228,,,PO-20260204-OUT002-0038,2026-02-06,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,36.61,litre,0,249.14,,9121.02,0.0,18.0,1641.78,,,,,1641.78,0,10762.8,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,TeaLeaf Traders NCR,2026-02-05,GRN-OUT002-260205-00229,INV-2602-00229,,,PO-20260204-OUT002-0038,2026-02-05,ING021,Matcha Powder,,Tea Inputs,Raw Material,,10.56,kg,0,2134.18,,22536.94,0.0,18.0,4056.65,,,,,4056.65,0,26593.59,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,FrozenBerry Traders,2026-02-08,GRN-OUT002-260208-00230,INV-2602-00230,,,PO-20260204-OUT002-0038,2026-02-08,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,29.82,kg,0,419.09,,12497.26,0.0,18.0,2249.51,,,,,2249.51,0,14746.77,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-07,GRN-OUT002-260207-00231,INV-2602-00231,,,PO-20260204-OUT002-0038,2026-02-07,ING030,Capsicum,,Produce,Raw Material,,32.42,kg,0,87.24,,2828.32,0.0,5.0,141.42,,,,,141.42,0,2969.74,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,PackPro Disposables,2026-02-07,GRN-OUT002-260207-00232,INV-2602-00232,,,PO-20260204-OUT002-0038,2026-02-07,ING036,Cold Cup,,Packaging,Consumable,,1025.0,pcs,0,3.4,Freight,3485.0,0.0,18.0,627.3,,,,,627.3,0,4112.3,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-02-05,GRN-OUT002-260205-00233,INV-2602-00233,,,PO-20260204-OUT002-0038,2026-02-05,ING042,Sandwich Box,,Packaging,Consumable,,460.0,pcs,0,6.91,,3178.6,0.0,18.0,572.15,,,,,572.15,0,3750.75,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-05,GRN-OUT003-260205-00234,INV-2602-00234,,,PO-20260204-OUT003-0039,2026-02-05,ING004,Cream,,Dairy,Raw Material,,26.78,litre,0,215.59,,5773.5,0.0,5.0,288.68,,,,,288.68,0,6062.18,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.saket,NorthStar Poultry,2026-02-05,GRN-OUT003-260205-00235,INV-2602-00235,,,PO-20260204-OUT003-0039,2026-02-05,ING007,Chicken,,Protein,Raw Material,,58.31,kg,0,348.37,,20313.45,0.0,5.0,1015.67,,,,,1015.67,0,21329.12,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-07,GRN-OUT003-260207-00236,INV-2602-00236,,,PO-20260204-OUT003-0039,2026-02-07,ING009,Bread,,Bakery,Raw Material,,265.0,pcs,0,12.22,Freight,3238.3,0.0,5.0,161.91,,,,,161.91,0,3400.21,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-05,GRN-OUT003-260205-00237,INV-2602-00237,,,PO-20260204-OUT003-0039,2026-02-05,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,75.0,pcs,0,76.72,,5754.0,0.0,18.0,1035.72,,,,,1035.72,0,6789.72,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,GreenLeaf Produce Delhi,2026-02-08,GRN-OUT003-260208-00238,INV-2602-00238,,,PO-20260204-OUT003-0039,2026-02-08,ING026,Banana,,Produce,Raw Material,,43.74,kg,0,69.22,Freight,3027.68,0.0,5.0,151.38,,,,,151.38,0,3179.06,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,PackPro Disposables,2026-02-05,GRN-OUT003-260205-00239,INV-2602-00239,,,PO-20260204-OUT003-0039,2026-02-05,ING036,Cold Cup,,Packaging,Consumable,,1895.0,pcs,0,3.4,,6443.0,0.0,18.0,1159.74,,,,,1159.74,0,7602.74,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,PackPro Disposables,2026-02-05,GRN-OUT003-260205-00240,INV-2602-00240,,,PO-20260204-OUT003-0039,2026-02-05,ING039,Straw,,Packaging,Consumable,,1280.0,pcs,0,0.56,,716.8,0.0,18.0,129.02,,,,,129.02,0,845.82,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-08,GRN-OUT001-260208-00241,INV-2602-00241,,,PO-20260207-OUT001-0040,2026-02-08,ING002,Milk,,Dairy,Raw Material,,135.7,litre,0,71.81,,9744.62,0.0,5.0,487.23,,,,,487.23,0,10231.85,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-09,GRN-OUT001-260209-00242,INV-2602-00242,,,PO-20260207-OUT001-0040,2026-02-09,ING010,Bagel,,Bakery,Raw Material,,205.0,pcs,0,27.64,,5666.2,0.0,5.0,283.31,,,,,283.31,0,5949.51,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-10,GRN-OUT001-260210-00243,INV-2602-00243,,,PO-20260207-OUT001-0040,2026-02-10,ING011,Tortilla,,Bakery,Raw Material,,260.0,pcs,0,15.76,,4097.6,0.0,5.0,204.88,,,,,204.88,0,4302.48,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-09,GRN-OUT001-260209-00244,INV-2602-00244,,,PO-20260207-OUT001-0040,2026-02-09,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,65.0,pcs,0,71.1,,4621.5,0.0,18.0,831.87,,,,,831.87,0,5453.37,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,PackPro Disposables,2026-02-09,GRN-OUT001-260209-00245,INV-2602-00245,,,PO-20260207-OUT001-0040,2026-02-09,ING038,Lid,,Packaging,Consumable,,1880.0,pcs,0,1.09,,2049.2,20.49,18.0,365.17,,,,,365.17,0,2393.88,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-09,GRN-OUT002-260209-00246,INV-2602-00246,,,PO-20260207-OUT002-0041,2026-02-09,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,115.0,pcs,0,73.68,,8473.2,0.0,18.0,1525.18,,,,,1525.18,0,9998.38,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,GreenLeaf Produce Delhi,2026-02-09,GRN-OUT002-260209-00247,INV-2602-00247,,,PO-20260207-OUT002-0041,2026-02-09,ING030,Capsicum,,Produce,Raw Material,,15.55,kg,0,83.8,,1303.09,0.0,5.0,65.15,,,,,65.15,0,1368.24,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-02-09,GRN-OUT002-260209-00248,INV-2602-00248,,,PO-20260207-OUT002-0041,2026-02-09,ING040,Napkin,,Packaging,Consumable,,953.26,pcs,0,0.32,,305.04,0.0,18.0,54.91,,,,,54.91,0,359.95,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,store.manager,PackPro Disposables,2026-02-08,GRN-OUT002-260208-00249,INV-2602-00249,,,PO-20260207-OUT002-0041,2026-02-08,ING041,Dessert Box,,Packaging,Consumable,,445.0,pcs,0,5.05,,2247.25,0.0,18.0,404.5,,,,,404.5,0,2651.75,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-11,GRN-OUT003-260211-00250,INV-2602-00250,,,PO-20260207-OUT003-0042,2026-02-11,ING006,Cheese,,Dairy,Raw Material,,21.66,kg,0,518.59,,11232.66,0.0,5.0,561.63,,,,,561.63,0,11794.29,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,Delhi Bakery Supply Co,2026-02-09,GRN-OUT003-260209-00251,INV-2602-00251,,,PO-20260207-OUT003-0042,2026-02-09,ING014,Cake Base,,Dessert Inputs,Raw Material,,80.98,pcs,0,48.98,,3966.4,0.0,18.0,713.95,,,,,713.95,0,4680.35,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,store.manager,PackPro Disposables,2026-02-09,GRN-OUT003-260209-00252,INV-2602-00252,,,PO-20260207-OUT003-0042,2026-02-09,ING040,Napkin,,Packaging,Consumable,,2005.0,pcs,0,0.33,,661.65,0.0,18.0,119.1,,,,,119.1,0,780.75,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,inventory.lead,PackPro Disposables,2026-02-09,GRN-OUT003-260209-00253,INV-2602-00253,,,PO-20260207-OUT003-0042,2026-02-09,ING042,Sandwich Box,,Packaging,Consumable,,635.0,pcs,0,6.46,,4102.1,0.0,18.0,738.38,,,,,738.38,0,4840.48,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,store.manager,FreshDairy Foods NCR,2026-02-12,GRN-OUT001-260212-00254,INV-2602-00254,,,PO-20260210-OUT001-0043,2026-02-12,ING002,Milk,,Dairy,Raw Material,,172.97,litre,0,76.08,,13159.56,0.0,5.0,657.98,,,,,657.98,0,13817.54,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-12,GRN-OUT001-260212-00255,INV-2602-00255,,,PO-20260210-OUT001-0043,2026-02-12,ING004,Cream,,Dairy,Raw Material,,33.55,litre,0,212.05,,7114.28,0.0,5.0,355.71,,,,,355.71,0,7469.99,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.saket,Delhi Bakery Supply Co,2026-02-12,GRN-OUT001-260212-00256,INV-2602-00256,,,PO-20260210-OUT001-0043,2026-02-12,ING011,Tortilla,,Bakery,Raw Material,,430.0,pcs,0,15.4,,6622.0,0.0,5.0,331.1,,,,,331.1,0,6953.1,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-13,GRN-OUT001-260213-00257,INV-2602-00257,,,PO-20260210-OUT001-0043,2026-02-13,ING027,Butter,,Dairy,Raw Material,,14.84,kg,0,534.02,,7924.86,0.0,12.0,950.98,,,,,950.98,0,8875.84,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,PackPro Disposables,2026-02-13,GRN-OUT001-260213-00258,INV-2602-00258,,,PO-20260210-OUT001-0043,2026-02-13,ING042,Sandwich Box,,Packaging,Consumable,,675.0,pcs,0,6.37,,4299.75,0.0,18.0,773.96,,,,,773.96,0,5073.71,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,FreshDairy Foods NCR,2026-02-14,GRN-OUT002-260214-00259,INV-2602-00259,,,PO-20260210-OUT002-0044,2026-02-14,ING004,Cream,,Dairy,Raw Material,,45.96,litre,0,208.06,,9562.44,0.0,5.0,478.12,,,,,478.12,0,10040.56,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.hk,NorthStar Poultry,2026-02-13,GRN-OUT002-260213-00260,INV-2602-00260,,,PO-20260210-OUT002-0044,2026-02-13,ING008,Egg,,Protein,Raw Material,,360.0,pcs,0,7.11,,2559.6,0.0,5.0,127.98,,,,,127.98,0,2687.58,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-12,GRN-OUT002-260212-00261,INV-2602-00261,,,PO-20260210-OUT002-0044,2026-02-12,ING011,Tortilla,,Bakery,Raw Material,,425.0,pcs,0,15.71,,6676.75,0.0,5.0,333.84,,,,,333.84,0,7010.59,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,Delhi Bakery Supply Co,2026-02-13,GRN-OUT002-260213-00262,INV-2602-00262,,,PO-20260210-OUT002-0044,2026-02-13,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,140.0,pcs,0,71.88,,10063.2,0.0,18.0,1811.38,,,,,1811.38,0,11874.58,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.saket,GreenLeaf Produce Delhi,2026-02-14,GRN-OUT002-260214-00263,INV-2602-00263,,,PO-20260210-OUT002-0044,2026-02-14,ING028,Lettuce,,Produce,Raw Material,,30.37,kg,0,94.09,,2857.51,0.0,5.0,142.88,,,,,142.88,0,3000.39,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,inventory.lead,PackPro Disposables,2026-02-10,GRN-OUT002-260210-00264,INV-2602-00264,,,PO-20260210-OUT002-0044,2026-02-10,ING037,Hot Cup,,Packaging,Consumable,,2405.0,pcs,0,2.87,,6902.35,0.0,18.0,1242.42,,,,,1242.42,0,8144.77,
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ABNAH Cafe Hauz Khas,Main Store,ops.cp,PackPro Disposables,2026-02-11,GRN-OUT002-260211-00265,INV-2602-00265,,,PO-20260210-OUT002-0044,2026-02-11,ING040,Napkin,,Packaging,Consumable,,1595.0,pcs,0,0.31,,494.45,0.0,18.0,89.0,,,,,89.0,0,583.45,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-15,GRN-OUT003-260215-00266,INV-2602-00266,,,PO-20260210-OUT003-0045,2026-02-15,ING002,Milk,,Dairy,Raw Material,,119.86,litre,0,72.5,,8689.85,0.0,5.0,434.49,,,,,434.49,0,9124.34,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.cp,NorthStar Poultry,2026-02-13,GRN-OUT003-260213-00267,INV-2602-00267,,,PO-20260210-OUT003-0045,2026-02-13,ING008,Egg,,Protein,Raw Material,,540.0,pcs,0,6.97,,3763.8,0.0,5.0,188.19,,,,,188.19,0,3951.99,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,Delhi Bakery Supply Co,2026-02-14,GRN-OUT003-260214-00268,INV-2602-00268,,,PO-20260210-OUT003-0045,2026-02-14,ING014,Cake Base,,Dessert Inputs,Raw Material,,210.0,pcs,0,47.49,Freight,9972.9,0.0,18.0,1795.12,,,,,1795.12,0,11768.02,
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ABNAH Cafe Saket Premium,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-12,GRN-OUT003-260212-00269,INV-2602-00269,,,PO-20260210-OUT003-0045,2026-02-12,ING027,Butter,,Dairy,Raw Material,,32.07,kg,0,550.71,,17661.27,0.0,12.0,2119.35,,,,,2119.35,0,19780.62,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.cp,FreshDairy Foods NCR,2026-02-16,GRN-OUT001-260216-00270,INV-2602-00270,,,PO-20260213-OUT001-0046,2026-02-16,ING004,Cream,,Dairy,Raw Material,,17.65,litre,0,218.43,,3855.29,0.0,5.0,192.76,,,,,192.76,0,4048.05,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,ops.hk,FreshDairy Foods NCR,2026-02-16,GRN-OUT001-260216-00271,INV-2602-00271,,,PO-20260213-OUT001-0046,2026-02-16,ING005,Paneer,,Dairy,Raw Material,,41.98,kg,0,375.14,Freight,15748.38,0.0,5.0,787.42,,,,,787.42,0,16535.8,
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ABNAH Cafe Connaught Place,Main Store,inventory.lead,FreshDairy Foods NCR,2026-02-15,GRN-OUT001-260215-00272,INV-2602-00272,,,PO-20260213-OUT001-0046,2026-02-15,ING006,Cheese,,Dairy,Raw Material,,28.44,kg,0,490.46,,13948.68,0.0,5.0,697.43,,,,,697.43,0,14646.11,
