forecast_as_of_month,forecast_date,outlet_code,outlet_name,menu_item_code,menu_item_name,super_category_name,category_name,forecast_qty,forecast_net_sales,model_name,confidence_band
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,2.3535,536.48,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,1.763,401.88,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,1.7457,397.93,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,1.6765,382.16,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,1.6938,386.1,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,1.7111,390.05,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0012,Flat White - Regular,Beverage,Coffee Classics,2.33,531.12,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.9601,494.34,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.3967,352.25,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.3967,352.25,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.3967,352.25,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.3967,352.25,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.4537,366.62,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0013,Flat White - Medium,Beverage,Coffee Classics,1.9212,484.53,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,1.0814,298.95,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,0.7941,219.53,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,0.8433,233.13,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,0.8023,221.8,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,0.786,217.29,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,0.8105,224.06,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0014,Flat White - Large,Beverage,Coffee Classics,1.0702,295.86,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.5459,367.38,Synthetic 28-day seasonal baseline,High
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.0589,251.65,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.0698,254.24,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.1025,262.01,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.0807,256.83,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.1244,267.21,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0015,Mocha - Regular,Beverage,Coffee Classics,1.531,363.84,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,2.363,618.87,Synthetic 28-day seasonal baseline,High
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,1.8606,487.29,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,1.7175,449.81,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,1.7354,454.5,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,1.8069,473.23,Synthetic 28-day seasonal baseline,High
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,1.7711,463.85,Synthetic 28-day seasonal baseline,High
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0016,Mocha - Medium,Beverage,Coffee Classics,2.4361,638.01,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,1.2928,369.93,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,0.9494,271.67,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,0.9306,266.29,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,0.9494,271.67,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,0.9588,274.36,Synthetic 28-day seasonal baseline,High
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,0.9306,266.29,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0017,Mocha - Large,Beverage,Coffee Classics,1.2288,351.62,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,0.9612,256.4,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,0.7277,194.11,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,0.7423,198.01,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,0.6986,186.35,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,0.7059,188.3,Synthetic 28-day seasonal baseline,High
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,0.7205,192.19,Synthetic 28-day seasonal baseline,High
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,1.0108,269.63,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,1.3353,395.05,Synthetic 28-day seasonal baseline,High
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,1.0307,304.93,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,0.9706,287.15,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,1.0107,299.02,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,0.9706,287.15,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,1.0407,307.89,Synthetic 28-day seasonal baseline,High
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,1.3762,407.15,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,1.0009,325.24,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,0.7132,231.75,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,0.7277,236.47,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,0.7277,236.47,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,0.735,238.84,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,0.7423,241.21,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,1.0207,331.68,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.4452,378.5,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.0613,277.95,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.0507,275.18,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.0719,280.73,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.0295,269.63,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.0931,286.28,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,1.4596,382.27,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,1.1615,338.0,Synthetic 28-day seasonal baseline,High
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,0.8706,253.34,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,0.8442,245.66,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,0.8706,253.34,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,0.8969,261.0,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,0.853,248.22,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,1.2333,358.89,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,1.1214,358.96,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,0.883,282.65,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,0.849,271.76,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,0.8151,260.91,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,0.849,271.76,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,0.849,271.76,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,1.1677,373.78,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,1.1594,298.02,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,0.8515,218.88,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,0.8187,210.45,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,0.8433,216.77,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,0.8515,218.88,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,0.8433,216.77,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,1.1037,283.71,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,1.446,413.77,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,1.0,286.15,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,1.0619,303.86,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,1.0722,306.81,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,0.9897,283.2,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,1.0516,300.92,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,1.46,417.78,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.9687,305.38,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.7253,228.65,Synthetic 28-day seasonal baseline,High
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.6974,219.86,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.6695,211.06,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.7114,224.27,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.6835,215.47,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,0.9592,302.39,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,1.4171,364.27,Synthetic 28-day seasonal baseline,High
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,0.9706,249.49,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,1.0006,257.2,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,0.9706,249.49,Synthetic 28-day seasonal baseline,High
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,0.9806,252.06,Synthetic 28-day seasonal baseline,High
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,0.9806,252.06,Synthetic 28-day seasonal baseline,High
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,1.3762,353.75,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.5736,450.29,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.1219,321.03,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.0995,314.62,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.1668,333.88,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.1219,321.03,Synthetic 28-day seasonal baseline,High
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.0883,311.42,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,1.5125,432.8,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.8159,257.21,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-02,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.5819,183.44,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-03,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.5531,174.36,Synthetic 28-day seasonal baseline,High
month_01,2026-02-04,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.5819,183.44,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-05,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.5646,177.99,Synthetic 28-day seasonal baseline,High
month_01,2026-02-06,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.5704,179.82,Synthetic 28-day seasonal baseline,Medium
month_01,2026-02-07,OUT003,ABNAH Cafe Saket Premium,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,0.7924,249.8,Synthetic 28-day seasonal baseline,High
month_01,2026-02-01,OUT003,ABNAH Cafe Saket Premium,MENU0030,Vegan Iced Latte - Regular,Beverage,Signature Coffee,1.863,515.03,Synthetic 28-day seasonal baseline,Medium
