id,source,target,type,label,status,confidence,rationale
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-bills,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:bills,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-14-hourly-sales-by-source:field-bills,report:p1_main:01_sales_analysis:14_hourly_sales_by_source,field:bills,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-bills,report:p1_main:01_sales_analysis:19_sales_contribution,field:bills,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-23-source-wise-tab-wise-item-analysis:field-bills,report:p1_main:01_sales_analysis:23_source_wise_tab_wise_item_analysis,field:bills,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-12-brand-performance-section-wise:field-bills,report:p1_main:05_performance:12_brand_performance_section_wise,field:bills,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-13-brand-performance-report:field-bills,report:p1_main:05_performance:13_brand_performance_report,field:bills,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-05-billwise-settlement-analysis:field-billuser,report:p1_main:02_settlements:05_billwise_settlement_analysis,field:billuser,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-bowls,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:bowls,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-bowls,report:p1_main:01_sales_analysis:19_sales_contribution,field:bowls,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-02-brand-order-type-sales:field-brand,report:p1_main:01_sales_analysis:02_brand_order_type_sales,field:brand,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-04-offer-budget:field-brand,report:p1_main:03_discounts_offers:04_offer_budget,field:brand,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-breads,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:breads,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-brekkie,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:brekkie,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-brekkie,report:p1_main:01_sales_analysis:19_sales_contribution,field:brekkie,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-brew,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:brew,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-brioche,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:brioche,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-brioche-sandwich,report:p1_main:01_sales_analysis:19_sales_contribution,field:brioche_sandwich,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-brownies,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:brownies,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-brownies,report:p1_main:01_sales_analysis:19_sales_contribution,field:brownies,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-04-tax-analysis-05-tax-summary:field-btc,report:p1_main:04_tax_analysis:05_tax_summary,field:btc,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-04-offer-budget:field-budget,report:p1_main:03_discounts_offers:04_offer_budget,field:budget,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-09-daily-sales-analysis:field-building-type,report:p1_main:01_sales_analysis:09_daily_sales_analysis,field:building_type,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-10-daily-sales-tabwise:field-building-type,report:p1_main:01_sales_analysis:10_daily_sales_tabwise,field:building_type,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-11-daily-sales-sourcewise:field-building-type,report:p1_main:01_sales_analysis:11_daily_sales_sourcewise,field:building_type,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-03-super-category-sourcewise-sales:field-building-type,report:p1_main:05_performance:03_super_category_sourcewise_sales,field:building_type,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-05-performance-04-super-category-tabwise-sourcewise:field-building-type,report:p1_main:05_performance:04_super_category_tabwise_sourcewise,field:building_type,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-buns,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:buns,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-buns,report:p1_main:01_sales_analysis:19_sales_contribution,field:buns,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-16-day-part-product-sales:field-businessdate,report:p1_main:01_sales_analysis:16_day_part_product_sales,field:businessdate,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-05-discount-billwise-analysis:field-businessdate,report:p1_main:03_discounts_offers:05_discount_billwise_analysis,field:businessdate,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-08-discount-and-complimentary-analysi:field-businessdate,report:p1_main:03_discounts_offers:08_discount_and_complimentary_analysi,field:businessdate,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-06-enterprise-btc-report:field-businessdatedeploymentname,report:p1_main:02_settlements:06_enterprise_btc_report,field:businessdatedeploymentname,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-09-entp-item-based-offer:field-buy-item,report:p1_main:03_discounts_offers:09_entp_item_based_offer,field:buy_item,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-03-discounts-offers-09-entp-item-based-offer:field-buy-value,report:p1_main:03_discounts_offers:09_entp_item_based_offer,field:buy_value,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-cake,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:cake,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-12-daily-sales-with-categories:field-cakes,report:p1_main:01_sales_analysis:12_daily_sales_with_categories,field:cakes,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-19-sales-contribution:field-cakes,report:p1_main:01_sales_analysis:19_sales_contribution,field:cakes,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-21-section-sales-analysis:field-cash,report:p1_main:01_sales_analysis:21_section_sales_analysis,field:cash,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-01-settlement-analysis:field-cash,report:p1_main:02_settlements:01_settlement_analysis,field:cash,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-02-settlement-analysis-consolidated:field-cash,report:p1_main:02_settlements:02_settlement_analysis_consolidated,field:cash,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-03-daily-payments-breakup:field-cash,report:p1_main:02_settlements:03_daily_payments_breakup,field:cash,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-02-settlements-04-daily-payments-breakup-consolidate:field-cash,report:p1_main:02_settlements:04_daily_payments_breakup_consolidate,field:cash,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-04-tax-analysis-05-tax-summary:field-cash,report:p1_main:04_tax_analysis:05_tax_summary,field:cash,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-05-daily-item-sales-analysis:field-category,report:p1_main:01_sales_analysis:05_daily_item_sales_analysis,field:category,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
edge:exposes-field:report-p1-main-01-sales-analysis-16-day-part-product-sales:field-category,report:p1_main:01_sales_analysis:16_day_part_product_sales,field:category,exposes_field,exposes field,extracted,0.75,Derived schema candidate; local evidence references are excluded.
