page,section,report_name,report_folder,field_order,raw_header_text,normalized_field_name,source_kind,source_evidence,semantic_role,data_type_guess,grain_role,model_candidate,notes
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,4,SuperCategoryName,supercategoryname,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,5,Rate,rate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,6,ItemQty,itemqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,7,Combo Constituent QtyTotal QtyAmount,combo_constituent_qtytotal_qtyamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,8,DiscountNet Amount,discountnet_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,9,TotalTax,totaltax,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,10,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Item Analysis,p1_main/05_performance/05_item_analysis,11,% Contribution,contribution,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,2,Tab,tab,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,3,Source,source,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,4,ItemCodeItemName,itemcodeitemname,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,5,CATEGORY NAME,category_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,6,SuperCategoryNameRate,supercategorynamerate,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,7,ItemQty,itemqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,8,Amount,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,9,DiscountNetAmount,discountnetamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,10,Total TaxGrossAmount,total_taxgrossamount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_source_report,p1_main/05_performance/06_item_source_report,11,%ContributionCOGS,contributioncogs,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,itemwise Enterprise,p1_main/05_performance/07_itemwise_enterprise,1,S. No.,s_no,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,itemwise Enterprise,p1_main/05_performance/07_itemwise_enterprise,2,Item,item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,itemwise Enterprise,p1_main/05_performance/07_itemwise_enterprise,7,Qty.,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,itemwise Enterprise,p1_main/05_performance/07_itemwise_enterprise,8,Amount,amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,3,DeploymentName,deploymentname,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,4,Cluster,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,5,Format,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,6,Tab Name Item Code Section,tab_name_item_code_section,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,7,Super CategoryName,super_categoryname,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,8,Category Name Item Name Item Qty,category_name_item_name_item_qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,9,ComboConsituentQty,comboconsituentqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,10,Total Qty,total_qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,11,Rate,rate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,12,SubTotal,subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,13,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,14,NetAmourTotalTax,netamourtotaltax,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Item Analysis,p1_main/05_performance/08_tab_wise_item_analysis,15,GrossAmount Bills,grossamount_bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,1,Outlet,outlet,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,2,ItemCodeSection,itemcodesection,p1_schema_ocr_word,,dimension,text_or_identifier,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,3,Super Category Category Name,super_category_category_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,4,ITEM NAME,item_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,5,ItemQty,itemqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,6,SubTotal,subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,7,Discount,discount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,8,Net Sales Bills,net_sales_bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,item_incidence,p1_main/05_performance/09_item_incidence,9,%Incidence,incidence,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,1,Deployment,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,2,Cluster,cluster,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,3,Format,format,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,4,Duration,duration,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,5,Item,item,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,6,Quantity,quantity,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,7,Net Amount,net_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Highest And Lowest Selling Items,p1_main/05_performance/10_highest_and_lowest_selling_items,8,GROSS AMOUNT,gross_amount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,1,DESCRIPTION,description,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,2,TOTAL,total,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,3,DINE IN,dine_in,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,4,CATEGORY,category,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,5,DAY,day,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,6,MONTHTODATE,monthtodate,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,7,PREVMONTH,prevmonth,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,8,MOM%CHANGE,mom_change,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,9,Deployment,deployment,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,10,ECOM,ecom,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,11,QRCODE,qrcode,p1_schema_ocr_word,,unknown,text_or_identifier,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Tab Wise Analysis,p1_main/05_performance/11_tab_wise_analysis,12,TAKEAWAY,takeaway,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,1,TABLE,table,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,2,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,3,FOODSALES,foodsales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,4,MERCHANDISE-GST-5%SALES,merchandise_gst_5_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,5,BEVERAGESALES,beveragesales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,6,TABLESALES,tablesales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,7,CHARGES,charges,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,8,NET SALES(TABLE),net_sales_table,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,9,BILLS,bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,10,EMPLOYEE MEAL BILLS,employee_meal_bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,11,COVERS,covers,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,12,APB,apb,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,13,APC,apc,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,14,TAKEOUT,takeout,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,15,TAKEOUTSALES,takeoutsales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,16,NETSALES(TAKEOUT),netsales_takeout,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,22,DELIVERY,delivery,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,23,DELIVERYSALES,deliverysales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Section Wise,p1_main/05_performance/12_brand_performance_section_wise,24,NETSALES(DELIVERY),netsales_delivery,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,1,TOTAL,total,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,2,TABLE,table,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,3,TAKEOUT,takeout,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,4,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,5,DATE,date,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,6,SALES,sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,7,CHARGES,charges,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,8,NET SALES,net_sales,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,9,BILLS,bills,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Brand Performance Report,p1_main/05_performance/13_brand_performance_report,10,DELIVERY,delivery,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,1,OUTLET NAME,outlet_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,2,Combo Name,combo_name,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,3,Combo Subtotal,combo_subtotal,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,4,ComboDiscount,combodiscount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,5,Combo Quantity,combo_quantity,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,6,Combo Selection Items Name,combo_selection_items_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,7,ComboSelectionItemQty,comboselectionitemqty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,8,Combo itemSubtotal,combo_itemsubtotal,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,9,ComboitemDiscount,comboitemdiscount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,10,AppliedOfferWeightedDiscount,appliedofferweighteddiscount,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Combo Report,p1_main/05_performance/14_combo_report,11,ComboItemTaxes,comboitemtaxes,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Meal Count Report,p1_main/05_performance/15_meal_count_report,1,Deployment Name,deployment_name,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Meal Count Report,p1_main/05_performance/15_meal_count_report,2,Hour,hour,p1_schema_ocr_word,,time,date_or_time,time,FACT_Sales or sales validation staging,
p1_main,05_performance,Meal Count Report,p1_main/05_performance/15_meal_count_report,3,Tab Name,tab_name,p1_schema_ocr_word,,dimension,text,dimension,FACT_Sales or sales validation staging,
p1_main,05_performance,Meal Count Report,p1_main/05_performance/15_meal_count_report,6,Rate,rate,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
p1_main,05_performance,Meal Count Report,p1_main/05_performance/15_meal_count_report,7,Qty,qty,p1_schema_ocr_word,,measure,numeric,measure,FACT_Sales or sales validation staging,
p1_main,05_performance,Meal Count Report,p1_main/05_performance/15_meal_count_report,8,Total Price,total_price,p1_schema_ocr_word,,unknown,text,unknown,FACT_Sales or sales validation staging,
