Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-13,2026-03-13,Partially Received,ING007,Chicken,,Protein,Raw Material,,13.84,13.06,26.9,kg,347.6,9350.44,0,0,9350.44,467.52,9817.96,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-12,2026-03-11,Partially Received,ING012,Croissant Base,,Bakery,Raw Material,,125.62,119.38,245.0,pcs,42.73,10468.85,0,0,10468.85,523.44,10992.29,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-11,2026-03-10,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,130.0,0.0,130.0,pcs,70.51,9166.3,0,0,9166.3,1649.93,10816.23,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-12,2026-03-12,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,39.01,0.0,39.01,litre,264.55,10320.1,0,0,10320.1,1857.62,12177.72,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-11,2026-03-11,Closed,ING027,Butter,,Dairy,Raw Material,,18.13,0.0,18.13,kg,526.82,9551.25,0,0,9551.25,1146.15,10697.4,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260310-OUT001-0073,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING038,Lid,,Packaging,Consumable,,995.0,0.0,995.0,pcs,1.14,1134.3,0,0,1134.3,204.17,1338.47,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-13,Partially Received,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,6.65,1.49,8.14,kg,983.11,8002.52,0,0,8002.52,400.13,8402.65,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING006,Cheese,,Dairy,Raw Material,,17.67,0.0,17.67,kg,496.75,8777.57,0,0,8777.57,438.88,9216.45,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-12,2026-03-13,Closed,ING009,Bread,,Bakery,Raw Material,,325.0,0.0,325.0,pcs,11.86,3854.5,0,0,3854.5,192.72,4047.22,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,310.0,0.0,310.0,pcs,34.17,10592.7,0,0,10592.7,1906.69,12499.39,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-11,2026-03-12,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,18.73,0.0,18.73,kg,637.05,11931.95,0,0,11931.95,596.6,12528.55,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-12,2026-03-13,Partially Received,ING041,Dessert Box,,Packaging,Consumable,,260.73,249.27,510.0,pcs,5.3,2703.0,0,0,2703.0,486.54,3189.54,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260310-OUT002-0074,,,2026-03-10,2026-03-13,2026-03-12,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,0.0,530.0,pcs,6.12,3243.6,0,0,3243.6,583.85,3827.45,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260310-OUT003-0075,,,2026-03-10,2026-03-11,2026-03-12,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,20.05,0.0,20.05,litre,196.99,3949.65,0,0,3949.65,197.48,4147.13,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260310-OUT003-0075,,,2026-03-10,2026-03-13,,Cancelled,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,0.0,0.0,34.02,litre,268.36,9129.61,0,0,9129.61,1643.33,10772.94,
ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260310-OUT003-0075,,,2026-03-10,2026-03-11,2026-03-11,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,14.03,0.0,14.03,kg,655.94,9202.84,0,0,9202.84,460.14,9662.98,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260310-OUT003-0075,,,2026-03-10,2026-03-13,2026-03-14,Closed,ING026,Banana,,Produce,Raw Material,,68.16,0.0,68.16,kg,75.77,5164.48,0,0,5164.48,258.22,5422.7,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260310-OUT003-0075,,,2026-03-10,2026-03-11,2026-03-10,Closed,ING037,Hot Cup,,Packaging,Consumable,,1115.0,0.0,1115.0,pcs,2.99,3333.85,0,0,3333.85,600.09,3933.94,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260310-OUT003-0075,,,2026-03-10,2026-03-12,2026-03-12,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,540.0,0.0,540.0,pcs,6.14,3315.6,0,0,3315.6,596.81,3912.41,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-16,2026-03-16,Closed,ING006,Cheese,,Dairy,Raw Material,,24.18,0.0,24.18,kg,494.73,11962.57,0,0,11962.57,598.13,12560.7,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-16,Closed,ING007,Chicken,,Protein,Raw Material,,51.13,0.0,51.13,kg,351.65,17979.86,0,0,17979.86,898.99,18878.85,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING011,Tortilla,,Bakery,Raw Material,,325.0,0.0,325.0,pcs,14.9,4842.5,0,0,4842.5,242.12,5084.62,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-13,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,48.63,8510.25,0,0,8510.25,1531.85,10042.1,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,85.0,0.0,85.0,pcs,72.57,6168.45,0,0,6168.45,1110.32,7278.77,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-15,2026-03-17,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,36.71,0.0,36.71,litre,96.89,3556.83,0,0,3556.83,640.23,4197.06,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING028,Lettuce,,Produce,Raw Material,,29.99,0.0,29.99,kg,100.23,3005.9,0,0,3005.9,150.29,3156.19,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260313-OUT001-0076,,,2026-03-13,2026-03-15,2026-03-14,Closed,ING039,Straw,,Packaging,Consumable,,775.0,0.0,775.0,pcs,0.59,457.25,0,0,457.25,82.31,539.56,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-15,Partially Received,ING005,Paneer,,Dairy,Raw Material,,11.59,12.08,23.67,kg,364.13,8618.96,0,0,8618.96,430.95,9049.91,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-14,2026-03-14,Closed,ING006,Cheese,,Dairy,Raw Material,,17.6,0.0,17.6,kg,487.99,8588.62,0,0,8588.62,429.43,9018.05,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-16,2026-03-16,Closed,ING009,Bread,,Bakery,Raw Material,,600.0,0.0,600.0,pcs,11.85,7110.0,0,0,7110.0,355.5,7465.5,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,,Cancelled,ING030,Capsicum,,Produce,Raw Material,,0.0,0.0,40.85,kg,92.43,3775.77,0,0,3775.77,188.79,3964.56,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING037,Hot Cup,,Packaging,Consumable,,1975.0,0.0,1975.0,pcs,2.98,5885.5,0,0,5885.5,1059.39,6944.89,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260313-OUT002-0077,,,2026-03-13,2026-03-15,2026-03-14,Partially Received,ING042,Sandwich Box,,Packaging,Consumable,,214.75,220.25,435.0,pcs,6.63,2884.05,0,0,2884.05,519.13,3403.18,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,42.33,0.0,42.33,litre,182.02,7704.91,0,0,7704.91,385.25,8090.16,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-15,Partially Received,ING009,Bread,,Bakery,Raw Material,,280.49,214.51,495.0,pcs,11.93,5905.35,0,0,5905.35,295.27,6200.62,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-17,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,19.79,0.0,19.79,litre,255.07,5047.84,0,0,5047.84,908.61,5956.45,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,16.16,0.0,16.16,litre,404.52,6537.04,0,0,6537.04,1176.67,7713.71,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-16,Closed,ING027,Butter,,Dairy,Raw Material,,14.14,0.0,14.14,kg,556.69,7871.6,0,0,7871.6,944.59,8816.19,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-14,2026-03-15,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,17.17,0.0,17.17,kg,313.19,5377.47,0,0,5377.47,967.94,6345.41,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-15,Closed,ING040,Napkin,,Packaging,Consumable,,2210.0,0.0,2210.0,pcs,0.33,729.3,0,0,729.3,131.27,860.57,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260313-OUT003-0078,,,2026-03-13,2026-03-15,2026-03-14,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,395.0,0.0,395.0,pcs,5.96,2354.2,0,0,2354.2,423.76,2777.96,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-19,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,8.86,0.0,8.86,kg,2192.22,19423.07,0,0,19423.07,3496.15,22919.22,
ABNAH Cafe Connaught Place,Main Store,FrozenBerry Traders,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-18,2026-03-18,Partially Received,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,19.93,11.71,31.64,kg,419.14,13261.59,0,0,13261.59,2387.09,15648.68,
ABNAH Cafe Connaught Place,Main Store,SpiceRoot Foods,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-20,Closed,ING035,Aioli,,Syrups & Sauces,Raw Material,,25.25,0.0,25.25,kg,330.94,8356.24,0,0,8356.24,1504.12,9860.36,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-19,2026-03-18,Partially Received,ING038,Lid,,Packaging,Consumable,,951.22,1153.78,2105.0,pcs,1.12,2357.6,0,0,2357.6,424.37,2781.97,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-17,2026-03-17,Closed,ING039,Straw,,Packaging,Consumable,,1445.0,0.0,1445.0,pcs,0.57,823.65,0,0,823.65,148.26,971.91,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260316-OUT001-0079,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING042,Sandwich Box,,Packaging,Consumable,,610.0,0.0,610.0,pcs,6.68,4074.8,0,0,4074.8,733.46,4808.26,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-20,Partially Received,ING008,Egg,,Protein,Raw Material,,247.34,212.66,460.0,pcs,7.43,3417.8,0,0,3417.8,170.89,3588.69,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,21.54,0.0,21.54,litre,252.5,5438.85,0,0,5438.85,978.99,6417.84,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-18,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,16.43,0.0,16.43,kg,651.33,10701.35,0,0,10701.35,535.07,11236.42,
ABNAH Cafe Hauz Khas,Main Store,FrozenBerry Traders,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-19,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,22.29,0.0,22.29,kg,427.54,9529.87,0,0,9529.87,1715.38,11245.25,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-19,2026-03-20,Partially Received,ING026,Banana,,Produce,Raw Material,,36.34,28.46,64.8,kg,77.2,5002.56,0,0,5002.56,250.13,5252.69,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260316-OUT002-0080,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING037,Hot Cup,,Packaging,Consumable,,1585.0,0.0,1585.0,pcs,2.85,4517.25,0,0,4517.25,813.11,5330.36,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-17,2026-03-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,345.0,0.0,345.0,pcs,14.9,5140.5,0,0,5140.5,257.02,5397.52,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING029,Onion,,Produce,Raw Material,,56.22,0.0,56.22,kg,45.81,2575.44,0,0,2575.44,128.77,2704.21,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Partially Received,ING035,Aioli,,Syrups & Sauces,Raw Material,,19.85,5.59,25.44,kg,325.65,8284.54,0,0,8284.54,1491.22,9775.76,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-19,,Pending,ING038,Lid,,Packaging,Consumable,,0.0,1485.0,1485.0,pcs,1.18,1752.3,0,0,1752.3,315.41,2067.71,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260316-OUT003-0081,,,2026-03-16,2026-03-18,2026-03-19,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,510.0,0.0,510.0,pcs,5.7,2907.0,0,0,2907.0,523.26,3430.26,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-23,Partially Received,ING006,Cheese,,Dairy,Raw Material,,9.09,10.45,19.54,kg,528.51,10327.09,0,0,10327.09,516.35,10843.44,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING009,Bread,,Bakery,Raw Material,,500.0,0.0,500.0,pcs,11.84,5920.0,0,0,5920.0,296.0,6216.0,
ABNAH Cafe Connaught Place,Main Store,Metro Wholesale Delhi,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-21,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,260.64,0.0,260.64,kg,12.7,3310.13,0,0,3310.13,165.5,3475.63,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING039,Straw,,Packaging,Consumable,,800.0,0.0,800.0,pcs,0.57,456.0,0,0,456.0,82.08,538.08,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-21,2026-03-20,Closed,ING041,Dessert Box,,Packaging,Consumable,,620.0,0.0,620.0,pcs,5.37,3329.4,0,0,3329.4,599.29,3928.69,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260319-OUT001-0082,,,2026-03-19,2026-03-22,2026-03-23,Closed,ING042,Sandwich Box,,Packaging,Consumable,,505.0,0.0,505.0,pcs,6.36,3211.8,0,0,3211.8,578.12,3789.92,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-22,Closed,ING002,Milk,,Dairy,Raw Material,,66.95,0.0,66.95,litre,72.62,4861.91,0,0,4861.91,243.1,5105.01,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-21,2026-03-22,Closed,ING010,Bagel,,Bakery,Raw Material,,200.0,0.0,200.0,pcs,29.05,5810.0,0,0,5810.0,290.5,6100.5,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-22,2026-03-22,Closed,ING012,Croissant Base,,Bakery,Raw Material,,270.0,0.0,270.0,pcs,45.16,12193.2,0,0,12193.2,609.66,12802.86,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-19,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,26.17,0.0,26.17,litre,257.87,6748.46,0,0,6748.46,1214.72,7963.18,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-21,Partially Received,ING020,Tea Leaves,,Tea Inputs,Raw Material,,11.51,4.15,15.66,kg,632.89,9911.06,0,0,9911.06,495.55,10406.61,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-21,Closed,ING037,Hot Cup,,Packaging,Consumable,,1030.0,0.0,1030.0,pcs,2.95,3038.5,0,0,3038.5,546.93,3585.43,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260319-OUT002-0083,,,2026-03-19,2026-03-20,2026-03-20,Closed,ING042,Sandwich Box,,Packaging,Consumable,,465.0,0.0,465.0,pcs,6.8,3162.0,0,0,3162.0,569.16,3731.16,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-24,Closed,ING005,Paneer,,Dairy,Raw Material,,21.86,0.0,21.86,kg,379.28,8291.06,0,0,8291.06,414.55,8705.61,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-22,Closed,ING006,Cheese,,Dairy,Raw Material,,20.67,0.0,20.67,kg,495.64,10244.88,0,0,10244.88,512.24,10757.12,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,165.0,0.0,165.0,pcs,41.92,6916.8,0,0,6916.8,345.84,7262.64,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-20,,Pending,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,0.0,29.63,29.63,litre,253.09,7499.06,0,0,7499.06,1349.83,8848.89,
ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-20,,Pending,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,0.0,38.28,38.28,kg,451.99,17302.18,0,0,17302.18,3114.39,20416.57,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-22,2026-03-21,Closed,ING039,Straw,,Packaging,Consumable,,1235.0,0.0,1235.0,pcs,0.58,716.3,0,0,716.3,128.93,845.23,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260319-OUT003-0084,,,2026-03-19,2026-03-21,2026-03-22,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,600.0,0.0,600.0,pcs,6.22,3732.0,0,0,3732.0,671.76,4403.76,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-23,2026-03-23,Partially Received,ING005,Paneer,,Dairy,Raw Material,,16.11,5.05,21.16,kg,366.98,7765.3,0,0,7765.3,388.26,8153.56,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING006,Cheese,,Dairy,Raw Material,,16.82,0.0,16.82,kg,483.11,8125.91,0,0,8125.91,406.3,8532.21,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING009,Bread,,Bakery,Raw Material,,370.0,0.0,370.0,pcs,12.54,4639.8,0,0,4639.8,231.99,4871.79,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,2026-03-23,Closed,ING012,Croissant Base,,Bakery,Raw Material,,170.0,0.0,170.0,pcs,41.76,7099.2,0,0,7099.2,354.96,7454.16,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,,Pending,ING014,Cake Base,,Dessert Inputs,Raw Material,,0.0,150.0,150.0,pcs,45.53,6829.5,0,0,6829.5,1229.31,8058.81,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,100.0,0.0,100.0,pcs,75.71,7571.0,0,0,7571.0,1362.78,8933.78,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-23,,Cancelled,ING039,Straw,,Packaging,Consumable,,0.0,0.0,805.0,pcs,0.55,442.75,0,0,442.75,79.69,522.44,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260322-OUT001-0085,,,2026-03-22,2026-03-24,2026-03-25,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,280.0,0.0,280.0,pcs,6.09,1705.2,0,0,1705.2,306.94,2012.14,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-27,Closed,ING002,Milk,,Dairy,Raw Material,,72.36,0.0,72.36,litre,72.85,5271.43,0,0,5271.43,263.57,5535.0,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-25,Closed,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,,36.99,0.0,36.99,litre,263.57,9749.45,0,0,9749.45,1754.9,11504.35,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-25,2026-03-27,Partially Received,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,25.2,16.45,41.65,litre,240.69,10024.74,0,0,10024.74,1804.45,11829.19,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-24,,Pending,ING031,Tomato,,Produce,Raw Material,,0.0,62.19,62.19,kg,58.77,3654.91,0,0,3654.91,182.75,3837.66,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260322-OUT002-0086,,,2026-03-22,2026-03-24,2026-03-26,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,25.05,0.0,25.05,kg,297.12,7442.86,0,0,7442.86,1339.71,8782.57,
ABNAH Cafe Saket Premium,Main Store,SweetBase Foods,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,,Cancelled,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,,0.0,0.0,40.69,litre,242.37,9862.04,0,0,9862.04,1775.17,11637.21,
ABNAH Cafe Saket Premium,Main Store,Metro Wholesale Delhi,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-24,Closed,ING022,Ice,,Beverage Inputs,Raw Material,,348.13,0.0,348.13,kg,12.85,4473.47,0,0,4473.47,223.67,4697.14,
ABNAH Cafe Saket Premium,Main Store,FrozenBerry Traders,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-24,Closed,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,,23.15,0.0,23.15,kg,447.05,10349.21,0,0,10349.21,1862.86,12212.07,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-27,Closed,ING026,Banana,,Produce,Raw Material,,47.04,0.0,47.04,kg,79.15,3723.22,0,0,3723.22,186.16,3909.38,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260322-OUT003-0087,,,2026-03-22,2026-03-24,2026-03-26,Closed,ING027,Butter,,Dairy,Raw Material,,20.43,0.0,20.43,kg,558.93,11418.94,0,0,11418.94,1370.27,12789.21,
