source_period_code,source_outlet_code,source_outlet_name,source_period_start,source_period_end,item_code,item_name,company_name,deployment_name,transaction_date,invoice_date,po_date,po_number,transaction_number,vendor_code,vendor_name,invoice_number,batch_number,category_code,category_name,super_category_code,super_category_name,po_qty,po_unit,po_unit_price,po_amount,po_comment,purchase_qty,purchase_unit,purchase_unit_price,purchase_amount,discount_amt,cgst_tax_amt,sgst_tax_amt,igst_tax_amt,other_tax_amt,total_amt
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING031,Tomato,,ABNAH Cafe Connaught Place,2026-02-07,2026-02-07,2026-02-01,PO-20260201-OUT001-0034,GRN-OUT001-260207-00207,VEND005,GreenLeaf Produce Delhi,INV-2602-00207,,CAT-PRO,Produce,SUP-RAW,Raw Material,40.19,kg,51.15,2055.72,,40.19,kg,51.15,2055.72,0.0,51.4,51.39,0,0,2158.51
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING039,Straw,,ABNAH Cafe Connaught Place,2026-02-05,2026-02-05,2026-02-01,PO-20260201-OUT001-0034,GRN-OUT001-260205-00208,VEND004,PackPro Disposables,INV-2602-00208,,CAT-PAC,Packaging,SUP-CON,Consumable,1140.0,pcs,0.57,649.8,,1140.0,pcs,0.57,649.8,0.0,58.48,58.48,0,0,766.76
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING010,Bagel,,ABNAH Cafe Hauz Khas,2026-02-04,2026-02-04,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260204-00209,VEND003,Delhi Bakery Supply Co,INV-2602-00209,,CAT-BAK,Bakery,SUP-RAW,Raw Material,145.0,pcs,27.75,3983.51,,145.0,pcs,27.75,4023.75,0.0,100.59,100.6,0,0,4224.94
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING018,Vanilla Syrup,,ABNAH Cafe Hauz Khas,2026-02-05,2026-02-05,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260205-00210,VEND012,SweetBase Foods,INV-2602-00210,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,38.26,litre,251.88,9636.93,,38.26,litre,251.88,9636.93,0.0,867.33,867.32,0,0,11371.58
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING019,Sugar Syrup,,ABNAH Cafe Hauz Khas,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260203-00211,VEND012,SweetBase Foods,INV-2602-00211,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,48.04,litre,88.93,4272.2,,23.78,litre,88.93,2114.76,0.0,190.33,190.33,0,0,2495.42
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING024,Hibiscus Concentrate,,ABNAH Cafe Hauz Khas,2026-02-04,2026-02-04,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260204-00212,VEND012,SweetBase Foods,INV-2602-00212,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,10.8,litre,415.88,4491.5,,10.8,litre,415.88,4491.5,0.0,404.24,404.23,0,0,5299.97
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-01,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260201-00213,VEND004,PackPro Disposables,INV-2602-00213,,CAT-PAC,Packaging,SUP-CON,Consumable,1065.0,pcs,2.7,2875.5,,864.15,pcs,2.7,2333.2,0.0,209.99,209.99,0,0,2753.18
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260203-00214,VEND004,PackPro Disposables,INV-2602-00214,,CAT-PAC,Packaging,SUP-CON,Consumable,1895.0,pcs,0.32,603.37,,1436.26,pcs,0.32,459.6,0.0,41.37,41.36,0,0,542.33
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING042,Sandwich Box,,ABNAH Cafe Hauz Khas,2026-02-04,2026-02-04,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260204-00215,VEND004,PackPro Disposables,INV-2602-00215,,CAT-PAC,Packaging,SUP-CON,Consumable,340.0,pcs,6.4,2176.0,,340.0,pcs,6.4,2176.0,0.0,195.84,195.84,0,0,2567.68
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING043,Wrap Packaging,,ABNAH Cafe Hauz Khas,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT002-0035,GRN-OUT002-260203-00216,VEND004,PackPro Disposables,INV-2602-00216,,CAT-PAC,Packaging,SUP-CON,Consumable,660.0,pcs,6.15,4059.0,,660.0,pcs,6.15,4059.0,0.0,365.31,365.31,0,0,4789.62
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING009,Bread,,ABNAH Cafe Saket Premium,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT003-0036,GRN-OUT003-260203-00217,VEND003,Delhi Bakery Supply Co,INV-2602-00217,,CAT-BAK,Bakery,SUP-RAW,Raw Material,600.0,pcs,12.74,7644.0,,600.0,pcs,12.74,7644.0,0.0,191.1,191.1,0,0,8026.2
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING020,Tea Leaves,,ABNAH Cafe Saket Premium,2026-02-02,2026-02-02,2026-02-01,PO-20260201-OUT003-0036,GRN-OUT003-260202-00218,VEND011,TeaLeaf Traders NCR,INV-2602-00218,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,19.95,kg,639.58,12759.62,,19.95,kg,639.58,12759.62,0.0,318.99,318.99,0,0,13397.6
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING024,Hibiscus Concentrate,,ABNAH Cafe Saket Premium,2026-02-04,2026-02-04,2026-02-01,PO-20260201-OUT003-0036,GRN-OUT003-260204-00219,VEND012,SweetBase Foods,INV-2602-00219,,CAT-BEV,Beverage Inputs,SUP-RAW,Raw Material,12.97,litre,390.92,5070.23,,12.97,litre,390.92,5070.23,0.0,456.32,456.32,0,0,5982.87
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING032,Pesto Sauce,,ABNAH Cafe Saket Premium,2026-02-03,2026-02-03,2026-02-01,PO-20260201-OUT003-0036,GRN-OUT003-260203-00220,VEND006,SpiceRoot Foods,INV-2602-00220,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,30.43,kg,352.48,10725.97,,30.43,kg,352.48,10725.97,0.0,965.34,965.33,0,0,12656.64
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING012,Croissant Base,,ABNAH Cafe Connaught Place,2026-02-06,2026-02-06,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260206-00221,VEND003,Delhi Bakery Supply Co,INV-2602-00221,,CAT-BAK,Bakery,SUP-RAW,Raw Material,255.0,pcs,41.37,10549.35,,255.0,pcs,41.37,10549.35,0.0,263.74,263.73,0,0,11076.82
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING013,Brownie Base,,ABNAH Cafe Connaught Place,2026-02-06,2026-02-06,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260206-00222,VEND008,ChocoCraft Ingredients,INV-2602-00222,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,155.0,pcs,33.04,5121.2,,155.0,pcs,33.04,5121.2,0.0,460.91,460.91,0,0,6043.02
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING020,Tea Leaves,,ABNAH Cafe Connaught Place,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260205-00223,VEND011,TeaLeaf Traders NCR,INV-2602-00223,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,15.64,kg,611.66,9566.36,,15.64,kg,611.66,9566.36,0.0,239.16,239.16,0,0,10044.68
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING027,Butter,,ABNAH Cafe Connaught Place,2026-02-08,2026-02-08,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260208-00224,VEND002,FreshDairy Foods NCR,INV-2602-00224,,CAT-DAI,Dairy,SUP-RAW,Raw Material,24.28,kg,560.57,13610.64,,24.28,kg,560.57,13610.64,0.0,816.64,816.64,0,0,15243.92
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING031,Tomato,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-04,PO-20260204-OUT001-0037,GRN-OUT001-260209-00225,VEND005,GreenLeaf Produce Delhi,INV-2602-00225,,CAT-PRO,Produce,SUP-RAW,Raw Material,78.13,kg,55.24,4315.9,,78.13,kg,55.24,4315.9,0.0,107.89,107.9,0,0,4531.69
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING001,Coffee Beans,,ABNAH Cafe Hauz Khas,2026-02-06,2026-02-06,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260206-00226,VEND001,BeanCraft Roasters Delhi,INV-2602-00226,,CAT-COF,Coffee Inputs,SUP-RAW,Raw Material,11.06,kg,1016.58,11243.37,,11.06,kg,1016.58,11243.37,0.0,281.08,281.09,0,0,11805.54
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING005,Paneer,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260209-00227,VEND002,FreshDairy Foods NCR,INV-2602-00227,,CAT-DAI,Dairy,SUP-RAW,Raw Material,41.43,kg,364.53,15102.48,,41.43,kg,364.53,15102.48,0.0,377.56,377.56,0,0,15857.6
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING017,Caramel Syrup,,ABNAH Cafe Hauz Khas,2026-02-06,2026-02-06,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260206-00228,VEND012,SweetBase Foods,INV-2602-00228,,CAT-SYR,Syrups & Sauces,SUP-RAW,Raw Material,36.61,litre,249.14,9121.02,,36.61,litre,249.14,9121.02,0.0,820.89,820.89,0,0,10762.8
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING021,Matcha Powder,,ABNAH Cafe Hauz Khas,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260205-00229,VEND011,TeaLeaf Traders NCR,INV-2602-00229,,CAT-TEA,Tea Inputs,SUP-RAW,Raw Material,10.56,kg,2134.18,22536.94,,10.56,kg,2134.18,22536.94,0.0,2028.33,2028.32,0,0,26593.59
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING025,Mixed Berry Pulp,,ABNAH Cafe Hauz Khas,2026-02-08,2026-02-08,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260208-00230,VEND009,FrozenBerry Traders,INV-2602-00230,,CAT-FRU,Fruit Inputs,SUP-RAW,Raw Material,29.82,kg,419.09,12497.26,,29.82,kg,419.09,12497.26,0.0,1124.76,1124.75,0,0,14746.77
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-02-07,2026-02-07,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260207-00231,VEND005,GreenLeaf Produce Delhi,INV-2602-00231,,CAT-PRO,Produce,SUP-RAW,Raw Material,32.42,kg,87.24,2828.32,,32.42,kg,87.24,2828.32,0.0,70.71,70.71,0,0,2969.74
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING036,Cold Cup,,ABNAH Cafe Hauz Khas,2026-02-07,2026-02-07,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260207-00232,VEND004,PackPro Disposables,INV-2602-00232,,CAT-PAC,Packaging,SUP-CON,Consumable,1025.0,pcs,3.4,3485.0,,1025.0,pcs,3.4,3485.0,0.0,313.65,313.65,0,0,4112.3
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING042,Sandwich Box,,ABNAH Cafe Hauz Khas,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT002-0038,GRN-OUT002-260205-00233,VEND004,PackPro Disposables,INV-2602-00233,,CAT-PAC,Packaging,SUP-CON,Consumable,460.0,pcs,6.91,3178.6,,460.0,pcs,6.91,3178.6,0.0,286.07,286.08,0,0,3750.75
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING004,Cream,,ABNAH Cafe Saket Premium,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260205-00234,VEND002,FreshDairy Foods NCR,INV-2602-00234,,CAT-DAI,Dairy,SUP-RAW,Raw Material,26.78,litre,215.59,5773.5,,26.78,litre,215.59,5773.5,0.0,144.34,144.34,0,0,6062.18
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING007,Chicken,,ABNAH Cafe Saket Premium,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260205-00235,VEND007,NorthStar Poultry,INV-2602-00235,,CAT-PRO,Protein,SUP-RAW,Raw Material,58.31,kg,348.37,20313.45,,58.31,kg,348.37,20313.45,0.0,507.83,507.84,0,0,21329.12
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING009,Bread,,ABNAH Cafe Saket Premium,2026-02-07,2026-02-07,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260207-00236,VEND003,Delhi Bakery Supply Co,INV-2602-00236,,CAT-BAK,Bakery,SUP-RAW,Raw Material,265.0,pcs,12.22,3238.3,,265.0,pcs,12.22,3238.3,0.0,80.95,80.96,0,0,3400.21
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING015,Cheesecake Base,,ABNAH Cafe Saket Premium,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260205-00237,VEND003,Delhi Bakery Supply Co,INV-2602-00237,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,75.0,pcs,76.72,5754.0,,75.0,pcs,76.72,5754.0,0.0,517.86,517.86,0,0,6789.72
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING026,Banana,,ABNAH Cafe Saket Premium,2026-02-08,2026-02-08,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260208-00238,VEND005,GreenLeaf Produce Delhi,INV-2602-00238,,CAT-PRO,Produce,SUP-RAW,Raw Material,43.74,kg,69.22,3027.68,,43.74,kg,69.22,3027.68,0.0,75.69,75.69,0,0,3179.06
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING036,Cold Cup,,ABNAH Cafe Saket Premium,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260205-00239,VEND004,PackPro Disposables,INV-2602-00239,,CAT-PAC,Packaging,SUP-CON,Consumable,1895.0,pcs,3.4,6443.0,,1895.0,pcs,3.4,6443.0,0.0,579.87,579.87,0,0,7602.74
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING039,Straw,,ABNAH Cafe Saket Premium,2026-02-05,2026-02-05,2026-02-04,PO-20260204-OUT003-0039,GRN-OUT003-260205-00240,VEND004,PackPro Disposables,INV-2602-00240,,CAT-PAC,Packaging,SUP-CON,Consumable,1280.0,pcs,0.56,716.8,,1280.0,pcs,0.56,716.8,0.0,64.51,64.51,0,0,845.82
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING002,Milk,,ABNAH Cafe Connaught Place,2026-02-08,2026-02-08,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260208-00241,VEND002,FreshDairy Foods NCR,INV-2602-00241,,CAT-DAI,Dairy,SUP-RAW,Raw Material,135.7,litre,71.81,9744.62,,135.7,litre,71.81,9744.62,0.0,243.62,243.61,0,0,10231.85
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING010,Bagel,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260209-00242,VEND003,Delhi Bakery Supply Co,INV-2602-00242,,CAT-BAK,Bakery,SUP-RAW,Raw Material,205.0,pcs,27.64,5666.2,,205.0,pcs,27.64,5666.2,0.0,141.66,141.65,0,0,5949.51
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-02-10,2026-02-10,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260210-00243,VEND003,Delhi Bakery Supply Co,INV-2602-00243,,CAT-BAK,Bakery,SUP-RAW,Raw Material,260.0,pcs,15.76,4097.6,,260.0,pcs,15.76,4097.6,0.0,102.44,102.44,0,0,4302.48
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING015,Cheesecake Base,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260209-00244,VEND003,Delhi Bakery Supply Co,INV-2602-00244,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,65.0,pcs,71.1,4621.5,,65.0,pcs,71.1,4621.5,0.0,415.94,415.93,0,0,5453.37
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING038,Lid,,ABNAH Cafe Connaught Place,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT001-0040,GRN-OUT001-260209-00245,VEND004,PackPro Disposables,INV-2602-00245,,CAT-PAC,Packaging,SUP-CON,Consumable,1880.0,pcs,1.09,2028.71,,1880.0,pcs,1.09,2049.2,20.49,182.59,182.58,0,0,2393.88
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING015,Cheesecake Base,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260209-00246,VEND003,Delhi Bakery Supply Co,INV-2602-00246,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,115.0,pcs,73.68,8473.2,,115.0,pcs,73.68,8473.2,0.0,762.59,762.59,0,0,9998.38
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING030,Capsicum,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260209-00247,VEND005,GreenLeaf Produce Delhi,INV-2602-00247,,CAT-PRO,Produce,SUP-RAW,Raw Material,26.17,kg,83.8,2193.05,,15.55,kg,83.8,1303.09,0.0,32.58,32.57,0,0,1368.24
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260209-00248,VEND004,PackPro Disposables,INV-2602-00248,,CAT-PAC,Packaging,SUP-CON,Consumable,1600.0,pcs,0.32,512.0,,953.26,pcs,0.32,305.04,0.0,27.45,27.46,0,0,359.95
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING041,Dessert Box,,ABNAH Cafe Hauz Khas,2026-02-08,2026-02-08,2026-02-07,PO-20260207-OUT002-0041,GRN-OUT002-260208-00249,VEND004,PackPro Disposables,INV-2602-00249,,CAT-PAC,Packaging,SUP-CON,Consumable,445.0,pcs,5.05,2247.25,,445.0,pcs,5.05,2247.25,0.0,202.25,202.25,0,0,2651.75
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING006,Cheese,,ABNAH Cafe Saket Premium,2026-02-11,2026-02-11,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260211-00250,VEND002,FreshDairy Foods NCR,INV-2602-00250,,CAT-DAI,Dairy,SUP-RAW,Raw Material,21.66,kg,518.59,11232.66,,21.66,kg,518.59,11232.66,0.0,280.81,280.82,0,0,11794.29
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING014,Cake Base,,ABNAH Cafe Saket Premium,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260209-00251,VEND003,Delhi Bakery Supply Co,INV-2602-00251,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,140.0,pcs,48.98,6857.2,,80.98,pcs,48.98,3966.4,0.0,356.98,356.97,0,0,4680.35
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING040,Napkin,,ABNAH Cafe Saket Premium,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260209-00252,VEND004,PackPro Disposables,INV-2602-00252,,CAT-PAC,Packaging,SUP-CON,Consumable,2005.0,pcs,0.33,661.65,,2005.0,pcs,0.33,661.65,0.0,59.55,59.55,0,0,780.75
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING042,Sandwich Box,,ABNAH Cafe Saket Premium,2026-02-09,2026-02-09,2026-02-07,PO-20260207-OUT003-0042,GRN-OUT003-260209-00253,VEND004,PackPro Disposables,INV-2602-00253,,CAT-PAC,Packaging,SUP-CON,Consumable,635.0,pcs,6.46,4102.1,,635.0,pcs,6.46,4102.1,0.0,369.19,369.19,0,0,4840.48
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING002,Milk,,ABNAH Cafe Connaught Place,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260212-00254,VEND002,FreshDairy Foods NCR,INV-2602-00254,,CAT-DAI,Dairy,SUP-RAW,Raw Material,172.97,litre,76.08,13159.56,,172.97,litre,76.08,13159.56,0.0,328.99,328.99,0,0,13817.54
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING004,Cream,,ABNAH Cafe Connaught Place,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260212-00255,VEND002,FreshDairy Foods NCR,INV-2602-00255,,CAT-DAI,Dairy,SUP-RAW,Raw Material,33.55,litre,212.05,7114.28,,33.55,litre,212.05,7114.28,0.0,177.85,177.86,0,0,7469.99
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING011,Tortilla,,ABNAH Cafe Connaught Place,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260212-00256,VEND003,Delhi Bakery Supply Co,INV-2602-00256,,CAT-BAK,Bakery,SUP-RAW,Raw Material,430.0,pcs,15.4,6622.0,,430.0,pcs,15.4,6622.0,0.0,165.55,165.55,0,0,6953.1
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING027,Butter,,ABNAH Cafe Connaught Place,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260213-00257,VEND002,FreshDairy Foods NCR,INV-2602-00257,,CAT-DAI,Dairy,SUP-RAW,Raw Material,23.7,kg,534.02,12656.27,,14.84,kg,534.02,7924.86,0.0,475.49,475.49,0,0,8875.84
month_02,OUT001,ABNAH Cafe Connaught Place,2026-02-01,2026-02-28,ING042,Sandwich Box,,ABNAH Cafe Connaught Place,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT001-0043,GRN-OUT001-260213-00258,VEND004,PackPro Disposables,INV-2602-00258,,CAT-PAC,Packaging,SUP-CON,Consumable,675.0,pcs,6.37,4299.75,,675.0,pcs,6.37,4299.75,0.0,386.98,386.98,0,0,5073.71
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING004,Cream,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260214-00259,VEND002,FreshDairy Foods NCR,INV-2602-00259,,CAT-DAI,Dairy,SUP-RAW,Raw Material,45.96,litre,208.06,9562.44,,45.96,litre,208.06,9562.44,0.0,239.06,239.06,0,0,10040.56
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING008,Egg,,ABNAH Cafe Hauz Khas,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260213-00260,VEND007,NorthStar Poultry,INV-2602-00260,,CAT-PRO,Protein,SUP-RAW,Raw Material,360.0,pcs,7.11,2559.6,,360.0,pcs,7.11,2559.6,0.0,63.99,63.99,0,0,2687.58
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING011,Tortilla,,ABNAH Cafe Hauz Khas,2026-02-12,2026-02-12,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260212-00261,VEND003,Delhi Bakery Supply Co,INV-2602-00261,,CAT-BAK,Bakery,SUP-RAW,Raw Material,425.0,pcs,15.71,6676.75,,425.0,pcs,15.71,6676.75,0.0,166.92,166.92,0,0,7010.59
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING015,Cheesecake Base,,ABNAH Cafe Hauz Khas,2026-02-13,2026-02-13,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260213-00262,VEND003,Delhi Bakery Supply Co,INV-2602-00262,,CAT-DES,Dessert Inputs,SUP-RAW,Raw Material,140.0,pcs,71.88,10063.2,,140.0,pcs,71.88,10063.2,0.0,905.69,905.69,0,0,11874.58
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING028,Lettuce,,ABNAH Cafe Hauz Khas,2026-02-14,2026-02-14,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260214-00263,VEND005,GreenLeaf Produce Delhi,INV-2602-00263,,CAT-PRO,Produce,SUP-RAW,Raw Material,30.37,kg,94.09,2857.51,,30.37,kg,94.09,2857.51,0.0,71.44,71.44,0,0,3000.39
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING037,Hot Cup,,ABNAH Cafe Hauz Khas,2026-02-10,2026-02-10,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260210-00264,VEND004,PackPro Disposables,INV-2602-00264,,CAT-PAC,Packaging,SUP-CON,Consumable,2405.0,pcs,2.87,6902.35,,2405.0,pcs,2.87,6902.35,0.0,621.21,621.21,0,0,8144.77
month_02,OUT002,ABNAH Cafe Hauz Khas,2026-02-01,2026-02-28,ING040,Napkin,,ABNAH Cafe Hauz Khas,2026-02-11,2026-02-11,2026-02-10,PO-20260210-OUT002-0044,GRN-OUT002-260211-00265,VEND004,PackPro Disposables,INV-2602-00265,,CAT-PAC,Packaging,SUP-CON,Consumable,1595.0,pcs,0.31,494.45,,1595.0,pcs,0.31,494.45,0.0,44.5,44.5,0,0,583.45
month_02,OUT003,ABNAH Cafe Saket Premium,2026-02-01,2026-02-28,ING002,Milk,,ABNAH Cafe Saket Premium,2026-02-15,2026-02-15,2026-02-10,PO-20260210-OUT003-0045,GRN-OUT003-260215-00266,VEND002,FreshDairy Foods NCR,INV-2602-00266,,CAT-DAI,Dairy,SUP-RAW,Raw Material,119.86,litre,72.5,8689.85,,119.86,litre,72.5,8689.85,0.0,217.25,217.24,0,0,9124.34
